"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"C","03",0.0355,0.0454,0.0467,0.0356,0.3656,0.3341,"C03",1.11416637660982,1.19698671789071,7.75618159274934,8.09149162219381,4.14398290328529,2020-02-21,"Tank1",17,7.87283735686277
"C","04",0.0368,0.0422,0.0451,0.0362,0.3814,0.352,"C04",1.1050406504065,1.18788818178862,7.75261168650184,8.09149162219381,4.18810216354273,2020-02-21,"Tank2",17,7.869170291676
"C","05",0.0352,0.0342,0.0396,0.036,0.3591,0.4422,"C05",0.806620209059233,0.890356884146342,7.61891660898812,8.09149162219381,5.84039427179884,2020-02-21,"Tank3",17,7.73107596154112
"C","06",0.0362,0.0349,0.0388,0.036,0.3078,0.3456,"C06",0.88957654723127,0.973066053908795,7.6598823290451,8.09149162219381,5.33411283483101,2020-02-21,"Tank4",17,7.77355543189461
"C","07",0.0388,0.0368,0.0409,0.0389,0.3033,0.3399,"C07",0.891267982602877,0.974752449648712,7.66068271177204,8.09149162219381,5.32422117623067,2020-02-21,"Tank7",17,7.77438387555732
"C","08",0.0395,0.0379,0.0417,0.0386,0.2895,0.3333,"C08",0.863247863247863,0.946815816239316,7.64725112611905,8.09149162219381,5.49021758678307,2020-02-21,"Tank8",17,7.76047375761951
"C","09",0.0406,0.0402,0.0452,0.0402,0.3162,0.3639,"C09",0.866186148542777,0.949745346913193,7.64867712798715,8.09149162219381,5.47259411345231,2020-02-21,"Tank9",17,7.76195133672858
"C","10",0.0372,0.036,0.0414,0.0374,0.4851,0.6372,"C10",0.753693754197448,0.837588123656817,7.59084063992385,8.09149162219381,6.18737564896869,2020-02-21,"Tank10",17,7.70187367316467
"C","11",0.0416,0.0489,0.0528,0.0438,0.4107,0.3331,"C11",1.2930600503416,1.37534737792161,7.8215101295682,8.09149162219381,3.33660967880249,2020-02-21,"Tank11",17,7.93978317683067
"C","12",0.0357,0.033,0.0374,0.0357,0.3844,0.3077,"C12",1.30003699593045,1.38230353570107,7.82389599759021,8.09149162219381,3.30712354530068,2020-02-21,"Tank12",17,7.94222271950258
"D","01",0.0356,0.0377,0.04,0.0354,0.3797,0.2997,"D01",1.31666025394382,1.3988772647172,7.82953640159381,8.09149162219381,3.2374157056716,2020-02-21,"Tank13",17,7.94798861574858
"D","02",0.0346,0.0387,0.0401,0.0347,0.3643,0.2837,"D02",1.33675564681725,1.41891278336756,7.83627359997643,8.09149162219381,3.15415295638888,2020-02-21,"Tank14",17,7.95487317257173
"D","03",0.0414,0.0468,0.0487,0.0422,0.4115,0.3272,"D03",1.3104069139359,1.39264255653583,7.82742183171945,8.09149162219381,3.26354895740185,2020-02-21,"Tank15",17,7.94582722819995
"D","04",0.0356,0.0437,0.044,0.0358,0.3877,0.2991,"D04",1.34876422126324,1.43088557826599,7.84025809123908,8.09149162219381,3.10490998057308,2020-02-21,"Tank16",17,7.9589435383895
"D","05",0.0367,0.0395,0.0428,0.0378,0.3288,0.3037,"D05",1.10931485758276,1.19214965396459,7.75428688216148,8.09149162219381,4.16739898867874,2020-02-21,"Tank17",17,7.87089119978055
"D","06",0.0364,0.0384,0.0443,0.0365,0.2884,0.3157,"D06",0.921120530777737,1.00451605215628,7.67459722042403,8.09149162219381,5.15225648416054,2020-02-21,"Tank18",17,7.78877709905231
"D","07",0.0365,0.0371,0.0412,0.0369,0.3281,0.3101,"D07",1.08230912476723,1.16522438472998,7.74360716436679,8.09149162219381,4.29938599791442,2020-02-21,"Tank19",17,7.85991637853397
"E","01",0.0367,0.0408,0.0424,0.036,0.3444,0.2697,"E01",1.33464912280702,1.41681253574561,7.83557147278327,8.09149162219381,3.16283030817946,2020-02-21,"Tank13",17,7.95415581540146
"E","02",0.0388,0.0405,0.0424,0.0384,0.3744,0.2964,"E02",1.31407232704403,1.3962970485456,7.82866234454385,8.09149162219381,3.24821788023677,2020-02-21,"Tank14",17,7.94709523974784
"E","03",0.0357,0.0396,0.0413,0.0354,0.3847,0.303,"E03",1.31832061068702,1.40053267442748,7.83009639825843,8.09149162219381,3.23049489686694,2020-02-21,"Tank15",17,7.94856096534465
"E","04",0.038,0.04,0.0422,0.0363,0.3981,0.3137,"E04",1.31698389458272,1.39919994106881,7.82964560517277,8.09149162219381,3.23606609568544,2020-02-21,"Tank16",17,7.94810022974037
"E","05",0.0361,0.0361,0.0405,0.0358,0.3469,0.3129,"E05",1.14081408140814,1.22355502585258,7.76646310325293,8.09149162219381,4.01691720287236,2020-02-21,"Tank17",17,7.8833933531751
"E","06",0.0368,0.0352,0.0394,0.0358,0.2866,0.3036,"E06",0.951734539969834,1.03503884690799,7.68846758824378,8.09149162219381,4.98083731366168,2020-02-21,"Tank18",17,7.80310769763931
"E","07",0.0386,0.038,0.0418,0.038,0.3286,0.3009,"E07",1.12129380053908,1.20409290566038,7.75895223260612,8.09149162219381,4.10974150520761,2020-02-21,"Tank19",17,7.87568274030075
"F","01",0.036,0.0371,0.0388,0.0358,0.4119,0.3204,"F01",1.33073101490419,1.41290610184528,7.83426298340072,8.09149162219381,3.17900148456623,2020-02-21,"Tank13",17,7.95281886476498
"F","02",0.0363,0.0386,0.0412,0.0362,0.3591,0.2776,"F02",1.35560253699789,1.4377035192389,7.84251344658042,8.09149162219381,3.0770368090166,2020-02-21,"Tank14",17,7.96124708752397
"F","03",0.0363,0.0387,0.0411,0.0364,0.3589,0.277,"F03",1.35750636132316,1.43960167111959,7.84313960747835,8.09149162219381,3.06929829889797,2020-02-21,"Tank15",17,7.96188657593471
"F","04",0.0373,0.0398,0.0404,0.0354,0.3777,0.2998,"F04",1.30042097206276,1.3826863677765,7.82402698314376,8.09149162219381,3.30550473927992,2020-02-21,"Tank16",17,7.94235664157403
"F","05",0.0367,0.0359,0.0405,0.0362,0.3547,0.3192,"F05",1.14362464183381,1.22635721221347,7.76753536170396,8.09149162219381,4.00366552442919,2020-02-21,"Tank17",17,7.88449378722127
"F","06",0.0395,0.0411,0.0476,0.0457,0.3111,0.3139,"F06",1.01422529796232,1.09734341368704,7.71562249934061,8.09149162219381,4.64523897945155,2020-02-21,"Tank18",17,7.83111587801556
"F","07",0.0374,0.0392,0.043,0.0371,0.3429,0.3099,"F07",1.1377245508982,1.2204747005988,7.76528177601602,8.09149162219381,4.03151682543976,2020-02-21,"Tank19",17,7.88218088660285
