"","date","TempInSitu","pH","mV","pH_calc","mVTris"
"158","2020-03-03 10:56:05",23.24,8.17,-86.17,8.17851228200844,-84.2933171778878
"159","2020-03-03 10:56:10",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"160","2020-03-03 10:56:15",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"161","2020-03-03 10:56:20",23.24,8.17,-86.17,8.17851228200844,-84.2933171778878
"162","2020-03-03 10:56:25",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"163","2020-03-03 10:56:30",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"164","2020-03-03 10:56:35",23.24,8.17,-86.17,8.17851228200844,-84.2933171778878
"165","2020-03-03 10:56:40",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"166","2020-03-03 10:56:45",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"167","2020-03-03 10:56:50",23.24,8.17,-86.14,8.17800216633499,-84.2933171778878
"168","2020-03-03 10:56:55",23.24,8.17,-86.16,8.17834224345063,-84.2933171778878
"169","2020-03-03 10:57:00",23.24,8.18,-86.69,8.18735428701488,-84.2933171778878
"170","2020-03-03 10:57:05",23.24,8.16,-86.08,8.1769819349881,-84.2933171778878
"171","2020-03-03 10:57:10",23.24,8.17,-86.13,8.17783212777718,-84.2933171778878
"172","2020-03-03 10:57:15",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"173","2020-03-03 10:57:20",23.27,8.17,-86.14,8.17754883929974,-84.2642996153997
"174","2020-03-03 10:57:25",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"175","2020-03-03 10:57:30",23.27,8.17,-86.14,8.17754883929974,-84.2642996153997
"176","2020-03-03 10:57:35",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"177","2020-03-03 10:57:40",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"178","2020-03-03 10:57:45",23.27,8.16,-86.11,8.17703877525395,-84.2642996153997
"179","2020-03-03 10:57:50",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"180","2020-03-03 10:57:55",23.27,8.16,-86.11,8.17703877525395,-84.2642996153997
"181","2020-03-03 10:58:00",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"182","2020-03-03 10:58:05",23.27,8.16,-86.11,8.17703877525395,-84.2642996153997
"183","2020-03-03 10:58:10",23.27,8.17,-86.16,8.17788888199694,-84.2642996153997
"184","2020-03-03 10:58:15",23.27,8.17,-86.14,8.17754883929974,-84.2642996153997
"185","2020-03-03 10:58:20",23.27,8.17,-86.13,8.17737881795115,-84.2642996153997
"186","2020-03-03 10:58:25",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"187","2020-03-03 10:58:30",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"188","2020-03-03 10:58:35",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"189","2020-03-03 10:58:40",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"190","2020-03-03 10:58:45",23.29,8.16,-86.07,8.1760565778704,-84.244954573741
"191","2020-03-03 10:58:50",23.29,8.16,-86.07,8.1760565778704,-84.244954573741
"192","2020-03-03 10:58:55",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"193","2020-03-03 10:59:00",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"194","2020-03-03 10:59:05",23.29,8.17,-86.13,8.17707663713671,-84.244954573741
"195","2020-03-03 10:59:10",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"196","2020-03-03 10:59:15",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"197","2020-03-03 10:59:20",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"198","2020-03-03 10:59:25",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"199","2020-03-03 10:59:30",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"200","2020-03-03 10:59:35",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"201","2020-03-03 10:59:40",23.29,8.16,-86.11,8.17673661738127,-84.244954573741
"202","2020-03-03 10:59:45",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"203","2020-03-03 10:59:50",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"204","2020-03-03 10:59:55",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"205","2020-03-03 11:00:00",23.32,8.17,-86.13,8.17662340446162,-84.2159370112529
"206","2020-03-03 11:00:05",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"207","2020-03-03 11:00:10",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"208","2020-03-03 11:00:15",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"209","2020-03-03 11:00:20",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"210","2020-03-03 11:00:25",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"211","2020-03-03 11:00:30",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"212","2020-03-03 11:00:35",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"213","2020-03-03 11:00:40",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"214","2020-03-03 11:00:45",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"215","2020-03-03 11:00:50",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"216","2020-03-03 11:00:55",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"217","2020-03-03 11:01:00",23.32,8.17,-86.21,8.17798334585606,-84.2159370112529
"218","2020-03-03 11:01:05",23.32,8.17,-86.13,8.17662340446162,-84.2159370112529
"219","2020-03-03 11:01:10",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"220","2020-03-03 11:01:15",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"221","2020-03-03 11:01:20",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"222","2020-03-03 11:01:25",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"223","2020-03-03 11:01:30",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"224","2020-03-03 11:01:35",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"225","2020-03-03 11:01:40",23.32,8.16,-86.11,8.17628341911301,-84.2159370112529
"226","2020-03-03 11:01:45",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"227","2020-03-03 11:01:50",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"228","2020-03-03 11:01:55",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"229","2020-03-03 11:02:00",23.32,8.16,-86.1,8.17611342643871,-84.2159370112529
"230","2020-03-03 11:02:05",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"231","2020-03-03 11:02:10",23.34,8.16,-86.1,8.17581133138702,-84.1965919695942
"232","2020-03-03 11:02:15",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"233","2020-03-03 11:02:20",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"234","2020-03-03 11:02:25",23.34,8.16,-86.1,8.17581133138702,-84.1965919695942
"235","2020-03-03 11:02:30",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"236","2020-03-03 11:02:35",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"237","2020-03-03 11:02:40",23.34,8.17,-86.17,8.17700119983809,-84.1965919695942
"238","2020-03-03 11:02:45",23.34,8.16,-86.11,8.17598131259432,-84.1965919695942
"239","2020-03-03 11:02:50",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"240","2020-03-03 11:02:55",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"241","2020-03-03 11:03:00",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"242","2020-03-03 11:03:05",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"243","2020-03-03 11:03:10",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"244","2020-03-03 11:03:15",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"245","2020-03-03 11:03:20",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"246","2020-03-03 11:03:25",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"247","2020-03-03 11:03:30",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"248","2020-03-03 11:03:35",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"249","2020-03-03 11:03:40",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"250","2020-03-03 11:03:45",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"251","2020-03-03 11:03:50",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"252","2020-03-03 11:03:55",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"253","2020-03-03 11:04:00",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"254","2020-03-03 11:04:05",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"255","2020-03-03 11:04:10",23.34,8.16,-85.74,8.16969200792438,-84.1965919695942
"256","2020-03-03 11:04:15",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"257","2020-03-03 11:04:20",23.34,8.16,-86.08,8.17547136897243,-84.1965919695942
"258","2020-03-03 11:04:25",23.34,8.16,-86.11,8.17598131259432,-84.1965919695942
"259","2020-03-03 11:04:30",23.34,8.16,-86.07,8.17530138776513,-84.1965919695942
"260","2020-03-03 11:04:35",23.34,8.16,-86.05,8.17496142535054,-84.1965919695942
"261","2020-03-03 11:04:40",23.34,8.16,-86.03,8.17462146293595,-84.1965919695942
"262","2020-03-03 11:04:45",23.36,8.16,-86.03,8.17431946864218,-84.1772469279355
"263","2020-03-03 11:04:50",23.36,8.16,-86.02,8.17414949890035,-84.1772469279355
"264","2020-03-03 11:04:55",23.36,8.16,-86,8.17380955941668,-84.1772469279355
"265","2020-03-03 11:05:00",23.36,8.16,-86,8.17380955941668,-84.1772469279355
"266","2020-03-03 11:05:05",23.39,8.16,-85.99,8.17318670538134,-84.1482293654474
"267","2020-03-03 11:05:10",23.39,8.16,-85.97,8.17284680028826,-84.1482293654474
"268","2020-03-03 11:05:15",23.39,8.16,-85.97,8.17284680028826,-84.1482293654474
"269","2020-03-03 11:05:20",23.39,8.16,-85.96,8.17267684774172,-84.1482293654474
"270","2020-03-03 11:05:25",23.39,8.16,-85.94,8.17233694264864,-84.1482293654474
"271","2020-03-03 11:05:30",23.39,8.16,-85.94,8.17233694264864,-84.1482293654474
"272","2020-03-03 11:05:35",23.41,8.16,-85.92,8.17169522046035,-84.1288843237887
"273","2020-03-03 11:05:40",23.41,8.16,-85.91,8.17152527937541,-84.1288843237887
"274","2020-03-03 11:05:45",23.41,8.16,-85.91,8.17152527937541,-84.1288843237887
"275","2020-03-03 11:05:50",23.41,8.16,-85.89,8.17118539720552,-84.1288843237887
"276","2020-03-03 11:05:55",23.41,8.16,-85.88,8.17101545612057,-84.1288843237887
"277","2020-03-03 11:06:00",23.44,8.16,-85.88,8.17056283746201,-84.0998667613006
"278","2020-03-03 11:06:05",23.44,8.16,-85.86,8.17022298967112,-84.0998667613006
"279","2020-03-03 11:06:10",23.44,8.16,-85.85,8.17005306577567,-84.0998667613006
"280","2020-03-03 11:06:15",23.46,8.16,-85.85,8.16975137981923,-84.0805217196419
"281","2020-03-03 11:06:20",23.46,8.16,-85.83,8.1694115549438,-84.0805217196419
"282","2020-03-03 11:06:25",23.46,8.16,-85.82,8.16924164250608,-84.0805217196419
"283","2020-03-03 11:06:30",23.48,8.16,-85.8,8.16860020927787,-84.0611766779831
"284","2020-03-03 11:06:35",23.48,8.16,-85.8,8.16860020927787,-84.0611766779831
"285","2020-03-03 11:06:40",23.51,8.16,-85.78,8.16780806718869,-84.032159115495
"286","2020-03-03 11:06:45",23.51,8.16,-85.77,8.16763818338855,-84.032159115495
"287","2020-03-03 11:06:50",23.51,8.16,-85.75,8.16729841578826,-84.032159115495
"288","2020-03-03 11:06:55",23.53,8.16,-85.74,8.16682704303606,-84.0128140738363
"289","2020-03-03 11:07:00",23.53,8.16,-85.72,8.16648729834042,-84.0128140738363
"290","2020-03-03 11:07:05",23.56,8.16,-85.71,8.16586528200655,-83.9837965113482
"291","2020-03-03 11:07:10",23.56,8.16,-85.69,8.1655255716621,-83.9837965113482
"292","2020-03-03 11:07:15",23.58,8.16,-85.69,8.1652241904724,-83.9644514696895
"293","2020-03-03 11:07:20",23.58,8.16,-85.67,8.16488450302488,-83.9644514696895
"294","2020-03-03 11:07:25",23.6,8.16,-85.66,8.16441333261233,-83.9451064280308
"295","2020-03-03 11:07:30",23.6,8.16,-85.64,8.16407366805866,-83.9451064280308
"296","2020-03-03 11:07:35",23.63,8.15,-85.63,8.16345193499232,-83.9160888655427
"297","2020-03-03 11:07:40",23.63,8.15,-85.61,8.16311230477363,-83.9160888655427
"298","2020-03-03 11:07:45",23.65,8.15,-85.6,8.16264128192213,-83.896743823884
"299","2020-03-03 11:07:50",23.65,8.15,-85.6,8.16264128192213,-83.896743823884
"300","2020-03-03 11:07:55",23.68,8.15,-85.58,8.16184993491616,-83.8677262613959
"301","2020-03-03 11:08:00",23.7,8.15,-85.57,8.16137902510889,-83.8483812197372
"302","2020-03-03 11:08:05",23.7,8.15,-85.55,8.16103947497817,-83.8483812197372
"303","2020-03-03 11:08:10",23.72,8.15,-85.53,8.1603988672994,-83.8290361780785
"304","2020-03-03 11:08:15",23.72,8.15,-85.52,8.16022910367171,-83.8290361780785
