PST,date,SampleID,Salinity_lab,pH,TempInSitu
2020-03-03T12:58:35Z,20200303,SN197,34,8.082674946,25.32
2020-03-03T12:58:40Z,20200303,SN197,34,8.082506092,25.32
2020-03-03T12:58:45Z,20200303,SN197,34,8.082299331,25.34
2020-03-03T12:58:50Z,20200303,SN197,34,8.081961647,25.34
2020-03-03T12:58:55Z,20200303,SN197,34,8.081961647,25.34
2020-03-03T12:59:00Z,20200303,SN197,34,8.081961647,25.34
2020-03-03T12:59:05Z,20200303,SN197,34,8.081792804,25.34
2020-03-03T12:59:10Z,20200303,SN197,34,8.081482724,25.37
2020-03-03T12:59:15Z,20200303,SN197,34,8.081482724,25.37
2020-03-03T12:59:20Z,20200303,SN197,34,8.081482724,25.37
2020-03-03T12:59:25Z,20200303,SN197,34,8.081145074,25.37
2020-03-03T12:59:30Z,20200303,SN197,34,8.081145074,25.37
2020-03-03T12:59:35Z,20200303,SN197,34,8.080807423,25.37
2020-03-03T12:59:40Z,20200303,SN197,34,8.080600756,25.39
2020-03-03T12:59:45Z,20200303,SN197,34,8.080600756,25.39
2020-03-03T12:59:50Z,20200303,SN197,34,8.080600756,25.39
2020-03-03T12:59:55Z,20200303,SN197,34,8.080431942,25.39
2020-03-03T13:00:00Z,20200303,SN197,34,8.080431942,25.39
2020-03-03T13:00:05Z,20200303,SN197,34,8.080431942,25.39
2020-03-03T13:00:10Z,20200303,SN197,34,8.079784374,25.42
2020-03-03T13:00:15Z,20200303,SN197,34,8.079784374,25.42
2020-03-03T13:00:20Z,20200303,SN197,34,8.079784374,25.42
2020-03-03T13:00:25Z,20200303,SN197,34,8.079615577,25.42
2020-03-03T13:00:30Z,20200303,SN197,34,8.079615577,25.42
2020-03-03T13:00:35Z,20200303,SN197,34,8.079615577,25.42
2020-03-03T13:00:40Z,20200303,SN197,34,8.079615577,25.42
2020-03-03T13:00:45Z,20200303,SN197,34,8.079408969,25.44
2020-03-03T13:00:50Z,20200303,SN197,34,8.079071397,25.44
2020-03-03T13:00:55Z,20200303,SN197,34,8.079071397,25.44
2020-03-03T13:01:00Z,20200303,SN197,34,8.079071397,25.44
2020-03-03T13:01:05Z,20200303,SN197,34,8.079071397,25.44
2020-03-03T13:01:10Z,20200303,SN197,34,8.079071397,25.44
2020-03-03T13:01:15Z,20200303,SN197,34,8.078902612,25.44
2020-03-03T13:01:20Z,20200303,SN197,34,8.078696043,25.46
2020-03-03T13:01:25Z,20200303,SN197,34,8.078696043,25.46
2020-03-03T13:01:30Z,20200303,SN197,34,8.078696043,25.46
2020-03-03T13:01:35Z,20200303,SN197,34,8.078358494,25.46
2020-03-03T13:01:40Z,20200303,SN197,34,8.078358494,25.46
2020-03-03T13:01:45Z,20200303,SN197,34,8.078358494,25.46
2020-03-03T13:01:50Z,20200303,SN197,34,8.07818972,25.46
2020-03-03T13:01:55Z,20200303,SN197,34,8.07818972,25.46
2020-03-03T13:02:00Z,20200303,SN197,34,8.07818972,25.46
2020-03-03T13:02:05Z,20200303,SN197,34,8.077879928,25.49
2020-03-03T13:02:10Z,20200303,SN197,34,8.077879928,25.49
2020-03-03T13:02:15Z,20200303,SN197,34,8.077879928,25.49
2020-03-03T13:02:20Z,20200303,SN197,34,8.077542413,25.49
2020-03-03T13:02:25Z,20200303,SN197,34,8.077542413,25.49
2020-03-03T13:02:30Z,20200303,SN197,34,8.077542413,25.49
2020-03-03T13:02:35Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:02:40Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:02:45Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:02:50Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:02:55Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:03:00Z,20200303,SN197,34,8.077204898,25.49
2020-03-03T13:03:05Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:10Z,20200303,SN197,34,8.076998422,25.51
2020-03-03T13:03:15Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:20Z,20200303,SN197,34,8.076998422,25.51
2020-03-03T13:03:25Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:30Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:35Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:40Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:03:45Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:03:50Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:03:55Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:00Z,20200303,SN197,34,8.076829676,25.51
2020-03-03T13:04:05Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:10Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:15Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:20Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:25Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:30Z,20200303,SN197,34,8.076492184,25.51
2020-03-03T13:04:35Z,20200303,SN197,34,8.076323438,25.51
2020-03-03T13:04:40Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:04:45Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:04:50Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:04:55Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:05:00Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:05:05Z,20200303,SN197,34,8.076013802,25.54
2020-03-03T13:05:10Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:15Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:20Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:25Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:30Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:35Z,20200303,SN197,34,8.075507615,25.54
2020-03-03T13:05:40Z,20200303,SN197,34,8.075676344,25.54
2020-03-03T13:05:45Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:05:50Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:05:55Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:06:00Z,20200303,SN197,34,8.07546995,25.56
2020-03-03T13:06:05Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:06:10Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:06:15Z,20200303,SN197,34,8.074963796,25.56
2020-03-03T13:06:20Z,20200303,SN197,34,8.075301232,25.56
2020-03-03T13:06:25Z,20200303,SN197,34,8.074963796,25.56
2020-03-03T13:06:30Z,20200303,SN197,34,8.074963796,25.56
2020-03-03T13:06:35Z,20200303,SN197,34,8.074963796,25.56
2020-03-03T13:06:40Z,20200303,SN197,34,8.074654266,25.59
2020-03-03T13:06:45Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:06:50Z,20200303,SN197,34,8.074654266,25.59
2020-03-03T13:06:55Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:00Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:05Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:10Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:15Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:20Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:25Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:30Z,20200303,SN197,34,8.074316864,25.59
2020-03-03T13:07:35Z,20200303,SN197,34,8.07411054,25.61
2020-03-03T13:07:40Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:07:45Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:07:50Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:07:55Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:00Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:05Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:10Z,20200303,SN197,34,8.07411054,25.61
2020-03-03T13:08:15Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:20Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:25Z,20200303,SN197,34,8.07394185,25.61
2020-03-03T13:08:30Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:08:35Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:08:40Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:08:45Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:08:50Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:08:55Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:09:00Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:09:05Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:09:10Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:15Z,20200303,SN197,34,8.073398186,25.63
2020-03-03T13:09:20Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:25Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:30Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:35Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:40Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:45Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:50Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:09:55Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:10:00Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:10:05Z,20200303,SN197,34,8.072892151,25.63
2020-03-03T13:10:10Z,20200303,SN197,34,8.073229508,25.63
2020-03-03T13:10:15Z,20200303,SN197,34,8.072892151,25.63
2020-03-03T13:10:20Z,20200303,SN197,34,8.072892151,25.63
2020-03-03T13:10:25Z,20200303,SN197,34,8.072892151,25.63
2020-03-03T13:10:30Z,20200303,SN197,34,8.072723473,25.63
2020-03-03T13:10:35Z,20200303,SN197,34,8.072723473,25.63
2020-03-03T13:10:40Z,20200303,SN197,34,8.072723473,25.63
2020-03-03T13:10:45Z,20200303,SN197,34,8.072723473,25.63
2020-03-03T13:10:50Z,20200303,SN197,34,8.072723473,25.63
2020-03-03T13:10:55Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:00Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:05Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:10Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:15Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:20Z,20200303,SN197,34,8.072414124,25.66
2020-03-03T13:11:25Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:30Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:35Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:40Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:45Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:50Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:11:55Z,20200303,SN197,34,8.072076801,25.66
2020-03-03T13:12:00Z,20200303,SN197,34,8.071908139,25.66
2020-03-03T13:12:05Z,20200303,SN197,34,8.071701947,25.68
2020-03-03T13:12:10Z,20200303,SN197,34,8.071870597,25.68
2020-03-03T13:12:15Z,20200303,SN197,34,8.071701947,25.68
2020-03-03T13:12:20Z,20200303,SN197,34,8.071701947,25.68
2020-03-03T13:12:25Z,20200303,SN197,34,8.071364647,25.68
2020-03-03T13:12:30Z,20200303,SN197,34,8.071701947,25.68
2020-03-03T13:12:35Z,20200303,SN197,34,8.071870597,25.68
2020-03-03T13:12:40Z,20200303,SN197,34,8.071870597,25.68
2020-03-03T13:12:45Z,20200303,SN197,34,8.071701947,25.68
2020-03-03T13:12:50Z,20200303,SN197,34,8.071364647,25.68
2020-03-03T13:12:55Z,20200303,SN197,34,8.071055402,25.71
2020-03-03T13:13:00Z,20200303,SN197,34,8.071055402,25.71
2020-03-03T13:13:05Z,20200303,SN197,34,8.071055402,25.71
2020-03-03T13:13:10Z,20200303,SN197,34,8.071898568,25.71
2020-03-03T13:13:15Z,20200303,SN197,34,8.071392668,25.71
2020-03-03T13:13:20Z,20200303,SN197,34,8.071055402,25.71
2020-03-03T13:13:25Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:13:30Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:13:35Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:13:40Z,20200303,SN197,34,8.071055402,25.71
2020-03-03T13:13:45Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:13:50Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:13:55Z,20200303,SN197,34,8.070718135,25.71
2020-03-03T13:14:00Z,20200303,SN197,34,8.070549502,25.71
2020-03-03T13:14:05Z,20200303,SN197,34,8.070549502,25.71
2020-03-03T13:14:10Z,20200303,SN197,34,8.070549502,25.71
2020-03-03T13:14:15Z,20200303,SN197,34,8.07034338,25.73
2020-03-03T13:14:20Z,20200303,SN197,34,8.07034338,25.73
2020-03-03T13:14:25Z,20200303,SN197,34,8.07034338,25.73
2020-03-03T13:14:30Z,20200303,SN197,34,8.07034338,25.73
2020-03-03T13:14:35Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:14:40Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:14:45Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:14:50Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:14:55Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:00Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:05Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:10Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:15Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:20Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:25Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:30Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:35Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:40Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:15:45Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:15:50Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:15:55Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:00Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:05Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:10Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:15Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:16:20Z,20200303,SN197,34,8.070006136,25.73
2020-03-03T13:16:25Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:30Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:35Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:40Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:45Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:50Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:16:55Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:00Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:05Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:10Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:15Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:20Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:25Z,20200303,SN197,34,8.069837514,25.73
2020-03-03T13:17:30Z,20200303,SN197,34,8.069331648,25.73
2020-03-03T13:17:35Z,20200303,SN197,34,8.068488538,25.73
2020-03-03T13:17:40Z,20200303,SN197,34,8.069696996,25.76
2020-03-03T13:17:45Z,20200303,SN197,34,8.069696996,25.76
2020-03-03T13:17:50Z,20200303,SN197,34,8.069696996,25.76
2020-03-03T13:17:55Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:00Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:05Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:10Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:15Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:20Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:25Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:30Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:35Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:40Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:45Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:18:50Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:18:55Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:00Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:05Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:19:10Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:15Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:20Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:25Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:19:30Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:35Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:40Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:19:45Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:19:50Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:19:55Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:00Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:20:05Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:20:10Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:20:15Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:20:20Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:25Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:30Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:35Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:40Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:45Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:50Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:20:55Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:21:00Z,20200303,SN197,34,8.06952839,25.76
2020-03-03T13:21:05Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:21:10Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:15Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:21:20Z,20200303,SN197,34,8.06919118,25.76
2020-03-03T13:21:25Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:30Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:35Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:40Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:45Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:21:50Z,20200303,SN197,34,8.068685365,25.76
2020-03-03T13:21:55Z,20200303,SN197,34,8.069022575,25.76
2020-03-03T13:22:00Z,20200303,SN197,34,8.068685365,25.76
2020-03-03T13:22:05Z,20200303,SN197,34,8.068685365,25.76
2020-03-03T13:22:10Z,20200303,SN197,34,8.068685365,25.76
2020-03-03T13:22:15Z,20200303,SN197,34,8.068348155,25.76
2020-03-03T13:22:20Z,20200303,SN197,34,8.06817955,25.76
2020-03-03T13:22:25Z,20200303,SN197,34,8.068142159,25.78
2020-03-03T13:22:30Z,20200303,SN197,34,8.067973565,25.78
2020-03-03T13:22:35Z,20200303,SN197,34,8.068142159,25.78
2020-03-03T13:22:40Z,20200303,SN197,34,8.067973565,25.78
2020-03-03T13:22:45Z,20200303,SN197,34,8.067973565,25.78
2020-03-03T13:22:50Z,20200303,SN197,34,8.067973565,25.78
2020-03-03T13:22:55Z,20200303,SN197,34,8.067636377,25.78
2020-03-03T13:23:00Z,20200303,SN197,34,8.067636377,25.78
2020-03-03T13:23:05Z,20200303,SN197,34,8.067636377,25.78
2020-03-03T13:23:10Z,20200303,SN197,34,8.067327443,25.81
2020-03-03T13:23:15Z,20200303,SN197,34,8.067158866,25.81
2020-03-03T13:23:20Z,20200303,SN197,34,8.067158866,25.81
2020-03-03T13:23:25Z,20200303,SN197,34,8.067158866,25.81
2020-03-03T13:23:30Z,20200303,SN197,34,8.067158866,25.81
2020-03-03T13:23:35Z,20200303,SN197,34,8.066615796,25.83
2020-03-03T13:23:40Z,20200303,SN197,34,8.066615796,25.83
2020-03-03T13:23:45Z,20200303,SN197,34,8.066447231,25.83
2020-03-03T13:23:50Z,20200303,SN197,34,8.066447231,25.83
2020-03-03T13:23:55Z,20200303,SN197,34,8.066447231,25.83
2020-03-03T13:24:00Z,20200303,SN197,34,8.066447231,25.83
2020-03-03T13:24:05Z,20200303,SN197,34,8.066241331,25.85
2020-03-03T13:24:10Z,20200303,SN197,34,8.066241331,25.85
2020-03-03T13:24:15Z,20200303,SN197,34,8.066241331,25.85
2020-03-03T13:24:20Z,20200303,SN197,34,8.065904223,25.85
2020-03-03T13:24:25Z,20200303,SN197,34,8.066241331,25.85
2020-03-03T13:24:30Z,20200303,SN197,34,8.066241331,25.85
2020-03-03T13:24:35Z,20200303,SN197,34,8.065932491,25.88
2020-03-03T13:24:40Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:24:45Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:24:50Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:24:55Z,20200303,SN197,34,8.065932491,25.88
2020-03-03T13:25:00Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:25:05Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:25:10Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:25:15Z,20200303,SN197,34,8.065595417,25.88
2020-03-03T13:25:20Z,20200303,SN197,34,8.065389552,25.9
2020-03-03T13:25:25Z,20200303,SN197,34,8.065389552,25.9
2020-03-03T13:25:30Z,20200303,SN197,34,8.065389552,25.9
2020-03-03T13:25:35Z,20200303,SN197,34,8.065389552,25.9
2020-03-03T13:25:40Z,20200303,SN197,34,8.065221026,25.9
2020-03-03T13:25:45Z,20200303,SN197,34,8.065221026,25.9
2020-03-03T13:25:50Z,20200303,SN197,34,8.065221026,25.9
2020-03-03T13:25:55Z,20200303,SN197,34,8.065389552,25.9
2020-03-03T13:26:00Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:05Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:10Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:15Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:20Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:25Z,20200303,SN197,34,8.064575238,25.93
2020-03-03T13:26:30Z,20200303,SN197,34,8.064912256,25.93
2020-03-03T13:26:35Z,20200303,SN197,34,8.064575238,25.93
2020-03-03T13:26:40Z,20200303,SN197,34,8.064575238,25.93
2020-03-03T13:26:45Z,20200303,SN197,34,8.06436942,25.95
2020-03-03T13:26:50Z,20200303,SN197,34,8.06436942,25.95
2020-03-03T13:26:55Z,20200303,SN197,34,8.06436942,25.95
2020-03-03T13:27:00Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:05Z,20200303,SN197,34,8.06436942,25.95
2020-03-03T13:27:10Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:15Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:20Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:25Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:30Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:35Z,20200303,SN197,34,8.064032424,25.95
2020-03-03T13:27:40Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:27:45Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:27:50Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:27:55Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:28:00Z,20200303,SN197,34,8.063218297,25.98
2020-03-03T13:28:05Z,20200303,SN197,34,8.063218297,25.98
2020-03-03T13:28:10Z,20200303,SN197,34,8.064060703,25.98
2020-03-03T13:28:15Z,20200303,SN197,34,8.063723741,25.98
2020-03-03T13:28:20Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:28:25Z,20200303,SN197,34,8.06355526,25.98
2020-03-03T13:28:30Z,20200303,SN197,34,8.063012548,26
2020-03-03T13:28:35Z,20200303,SN197,34,8.063012548,26
2020-03-03T13:28:40Z,20200303,SN197,34,8.063012548,26
2020-03-03T13:28:45Z,20200303,SN197,34,8.063012548,26
2020-03-03T13:28:50Z,20200303,SN197,34,8.063012548,26
2020-03-03T13:28:55Z,20200303,SN197,34,8.062844079,26
2020-03-03T13:29:00Z,20200303,SN197,34,8.062844079,26
2020-03-03T13:29:05Z,20200303,SN197,34,8.062844079,26
2020-03-03T13:29:10Z,20200303,SN197,34,8.062844079,26
2020-03-03T13:29:15Z,20200303,SN197,34,8.062507139,26
2020-03-03T13:29:20Z,20200303,SN197,34,8.062638346,26.02
2020-03-03T13:29:25Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:30Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:35Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:40Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:45Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:50Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:29:55Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:00Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:05Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:10Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:15Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:20Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:25Z,20200303,SN197,34,8.062301429,26.02
2020-03-03T13:30:30Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:30:35Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:30:40Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:30:45Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:30:50Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:30:55Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:31:00Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:31:05Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:10Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:31:15Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:20Z,20200303,SN197,34,8.061824431,26.05
2020-03-03T13:31:25Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:30Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:35Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:40Z,20200303,SN197,34,8.061487548,26.05
2020-03-03T13:31:45Z,20200303,SN197,34,8.061487548,26.05
