"","date","TempInSitu","pH","mV","pH_calc","mVTris"
"712","2020-03-03 11:42:00",24.4,7.95,-83.35,8.11325075214812,-83.1713047616819
"713","2020-03-03 11:42:00",24.4,7.95,-83.35,8.11325075214812,-83.1713047616819
"714","2020-03-03 11:42:00",24.4,7.96,-83.39,8.11392825479508,-83.1713047616819
"715","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"716","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"717","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"718","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"719","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"720","2020-03-03 11:42:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"721","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"722","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"723","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"724","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"725","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"726","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"727","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"728","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"729","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"730","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"731","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"732","2020-03-03 11:43:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"733","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"734","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"735","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"736","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"737","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"738","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"739","2020-03-03 11:44:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"740","2020-03-03 11:44:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"741","2020-03-03 11:44:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"742","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"743","2020-03-03 11:44:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"744","2020-03-03 11:44:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"745","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"746","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"747","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"748","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"749","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"750","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"751","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"752","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"753","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"754","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"755","2020-03-03 11:45:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"756","2020-03-03 11:45:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"757","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"758","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"759","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"760","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"761","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"762","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"763","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"764","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"765","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"766","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"767","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"768","2020-03-03 11:46:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"769","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"770","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"771","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"772","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"773","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"774","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"775","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"776","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"777","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"778","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"779","2020-03-03 11:47:00",24.4,7.96,-83.38,8.11375887913334,-83.1713047616819
"780","2020-03-03 11:47:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"781","2020-03-03 11:48:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"782","2020-03-03 11:48:00",24.4,7.95,-83.33,8.11291200082464,-83.1713047616819
"783","2020-03-03 11:48:00",24.4,7.95,-83.36,8.11342012780986,-83.1713047616819
"784","2020-03-03 11:48:00",24.4,7.95,-83.28,8.11206512251593,-83.1713047616819
"785","2020-03-03 11:48:00",24.4,7.95,-83.35,8.11325075214812,-83.1713047616819
"786","2020-03-03 11:48:00",24.4,7.95,-83.35,8.11325075214812,-83.1713047616819
"787","2020-03-03 11:48:00",24.4,7.95,-83.33,8.11291200082464,-83.1713047616819
"788","2020-03-03 11:48:00",24.4,7.95,-83.33,8.11291200082464,-83.1713047616819
"789","2020-03-03 11:48:00",24.4,7.95,-83.32,8.1127426251629,-83.1713047616819
"790","2020-03-03 11:48:00",24.4,7.95,-83.32,8.1127426251629,-83.1713047616819
"791","2020-03-03 11:48:00",24.4,7.95,-83.32,8.1127426251629,-83.1713047616819
"792","2020-03-03 11:48:00",24.4,7.95,-83.32,8.1127426251629,-83.1713047616819
"793","2020-03-03 11:49:00",24.4,7.95,-83.32,8.1127426251629,-83.1713047616819
"794","2020-03-03 11:49:00",24.4,7.92,-81.28,8.07818999016769,-83.1713047616819
"795","2020-03-03 11:49:00",24.42,7.95,-83.33,8.11261413330049,-83.1519597200231
"796","2020-03-03 11:49:00",24.42,7.95,-83.32,8.11244476902267,-83.1519597200231
"797","2020-03-03 11:49:00",24.42,7.95,-83.32,8.11244476902267,-83.1519597200231
"798","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"799","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"800","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"801","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"802","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"803","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"804","2020-03-03 11:49:00",24.42,7.95,-83.3,8.11210604046702,-83.1519597200231
"805","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"806","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"807","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"808","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"809","2020-03-03 11:50:00",24.45,7.95,-83.28,8.11132063131266,-83.122942157535
"810","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"811","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"812","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"813","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"814","2020-03-03 11:50:00",24.45,7.95,-83.33,8.11216736733671,-83.122942157535
"815","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"816","2020-03-03 11:50:00",24.45,7.95,-83.3,8.11165932572228,-83.122942157535
"817","2020-03-03 11:51:00",24.47,7.95,-83.28,8.11102286775267,-83.1035971158763
"818","2020-03-03 11:51:00",24.47,7.95,-83.28,8.11102286775267,-83.1035971158763
"819","2020-03-03 11:51:00",24.47,7.95,-83.28,8.11102286775267,-83.1035971158763
"820","2020-03-03 11:51:00",24.47,7.95,-83.27,8.11085353192796,-83.1035971158763
"821","2020-03-03 11:51:00",24.47,7.95,-83.27,8.11085353192796,-83.1035971158763
"822","2020-03-03 11:51:00",24.47,7.95,-83.27,8.11085353192796,-83.1035971158763
"823","2020-03-03 11:51:00",24.47,7.95,-83.27,8.11085353192796,-83.1035971158763
"824","2020-03-03 11:51:00",24.47,7.95,-83.27,8.11085353192796,-83.1035971158763
"825","2020-03-03 11:51:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"826","2020-03-03 11:51:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"827","2020-03-03 11:51:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"828","2020-03-03 11:51:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"829","2020-03-03 11:52:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"830","2020-03-03 11:52:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"831","2020-03-03 11:52:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"832","2020-03-03 11:52:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"833","2020-03-03 11:52:00",24.47,7.95,-83.24,8.11034552445382,-83.1035971158763
"834","2020-03-03 11:52:00",24.47,7.95,-83.24,8.11034552445382,-83.1035971158763
"835","2020-03-03 11:52:00",24.47,7.95,-83.24,8.11034552445382,-83.1035971158763
"836","2020-03-03 11:52:00",24.47,7.95,-83.25,8.11051486027853,-83.1035971158763
"837","2020-03-03 11:52:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"838","2020-03-03 11:52:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"839","2020-03-03 11:52:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"840","2020-03-03 11:52:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"841","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"842","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"843","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"844","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"845","2020-03-03 11:53:00",24.5,7.95,-83.22,8.10956034507074,-83.0745795533882
"846","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"847","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"848","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"849","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"850","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"851","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"852","2020-03-03 11:53:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"853","2020-03-03 11:54:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"854","2020-03-03 11:54:00",24.5,7.95,-83.24,8.10989898258561,-83.0745795533882
"855","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"856","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"857","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"858","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"859","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"860","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"861","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"862","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"863","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"864","2020-03-03 11:54:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"865","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"866","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"867","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"868","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"869","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"870","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"871","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"872","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"873","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"874","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"875","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"876","2020-03-03 11:55:00",24.52,7.95,-83.24,8.10960131143469,-83.0552345117295
"877","2020-03-03 11:56:00",24.52,7.95,-83.25,8.10977061881585,-83.0552345117295
"878","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"879","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"880","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"881","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"882","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"883","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"884","2020-03-03 11:56:00",24.54,7.95,-83.22,8.1089650669871,-83.0358894700708
"885","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"886","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"887","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"888","2020-03-03 11:56:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"889","2020-03-03 11:57:00",24.54,7.95,-83.24,8.10930365899994,-83.0358894700708
"890","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"891","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"892","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"893","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"894","2020-03-03 11:57:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"895","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"896","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"897","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"898","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"899","2020-03-03 11:57:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"900","2020-03-03 11:57:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"901","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"902","2020-03-03 11:58:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"903","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"904","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"905","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"906","2020-03-03 11:58:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"907","2020-03-03 11:58:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"908","2020-03-03 11:58:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"909","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"910","2020-03-03 11:58:00",24.57,7.95,-83.22,8.10851865749715,-83.0068719075827
"911","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"912","2020-03-03 11:58:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"913","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"914","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"915","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"916","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"917","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"918","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"919","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"920","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"921","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"922","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"923","2020-03-03 11:59:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"924","2020-03-03 11:59:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"925","2020-03-03 12:00:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"926","2020-03-03 12:00:00",24.57,7.95,-83.24,8.10885721539148,-83.0068719075827
"927","2020-03-03 12:00:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"928","2020-03-03 12:00:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"929","2020-03-03 12:00:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"930","2020-03-03 12:00:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"931","2020-03-03 12:00:00",24.57,7.95,-83.25,8.10902649433865,-83.0068719075827
"932","2020-03-03 12:00:00",24.59,7.95,-83.25,8.10872887722496,-82.987526865924
"933","2020-03-03 12:00:00",24.59,7.95,-83.25,8.10872887722496,-82.987526865924
"934","2020-03-03 12:00:00",24.59,7.95,-83.25,8.10872887722496,-82.987526865924
"935","2020-03-03 12:00:00",24.59,7.95,-83.27,8.10906741237745,-82.987526865924
"936","2020-03-03 12:00:00",24.59,7.95,-83.25,8.10872887722496,-82.987526865924
"937","2020-03-03 12:01:00",24.59,7.95,-83.27,8.10906741237745,-82.987526865924
"938","2020-03-03 12:01:00",24.59,7.95,-83.25,8.10872887722496,-82.987526865924
"939","2020-03-03 12:01:00",24.59,7.95,-83.27,8.10906741237745,-82.987526865924
"940","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"941","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"942","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"943","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"944","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"945","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"946","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"947","2020-03-03 12:01:00",24.57,7.95,-83.27,8.10936505223299,-83.0068719075827
"948","2020-03-03 12:01:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"949","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"950","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"951","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"952","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"953","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"954","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"955","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"956","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"957","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"958","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"959","2020-03-03 12:02:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"960","2020-03-03 12:02:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"961","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"962","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"963","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"964","2020-03-03 12:03:00",24.57,7.95,-83.28,8.10953433118016,-83.0068719075827
"965","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"966","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"967","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"968","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"969","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"970","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"971","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"972","2020-03-03 12:03:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"973","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"974","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"975","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"976","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"977","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"978","2020-03-03 12:04:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"979","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"980","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"981","2020-03-03 12:04:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"982","2020-03-03 12:04:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"983","2020-03-03 12:04:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"984","2020-03-03 12:04:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"985","2020-03-03 12:05:00",24.57,7.95,-83.3,8.1098728890745,-83.0068719075827
"986","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"987","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"988","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"989","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"990","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"991","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"992","2020-03-03 12:05:00",24.57,7.95,-83.32,8.11021144696883,-83.0068719075827
"993","2020-03-03 12:05:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"994","2020-03-03 12:05:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"995","2020-03-03 12:05:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"996","2020-03-03 12:05:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"997","2020-03-03 12:06:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"998","2020-03-03 12:06:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"999","2020-03-03 12:06:00",24.57,7.95,-83.33,8.110380725916,-83.0068719075827
"1000","2020-03-03 12:06:00",24.54,7.95,-83.33,8.11082732305772,-83.0358894700708
"1001","2020-03-03 12:06:00",24.54,7.95,-83.35,8.11116591507056,-83.0358894700708
"1002","2020-03-03 12:06:00",24.54,7.95,-83.35,8.11116591507056,-83.0358894700708
"1003","2020-03-03 12:06:00",24.54,7.95,-83.35,8.11116591507056,-83.0358894700708
"1004","2020-03-03 12:06:00",24.54,7.95,-83.35,8.11116591507056,-83.0358894700708
"1005","2020-03-03 12:06:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1006","2020-03-03 12:06:00",24.54,7.95,-83.35,8.11116591507056,-83.0358894700708
"1007","2020-03-03 12:06:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1008","2020-03-03 12:06:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1009","2020-03-03 12:07:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1010","2020-03-03 12:07:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1011","2020-03-03 12:07:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1012","2020-03-03 12:07:00",24.54,7.95,-83.36,8.11133521107698,-83.0358894700708
"1013","2020-03-03 12:07:00",24.54,7.95,-83.38,8.11167380308982,-83.0358894700708
"1014","2020-03-03 12:07:00",24.54,7.95,-83.38,8.11167380308982,-83.0358894700708
