PST,Temp_degC,mV,pH
2020-03-03T10:43:00Z,23.08,-86.74,8.156743429
2020-03-03T10:43:05Z,23.05,-86.74,8.157059905
2020-03-03T10:43:10Z,23.05,-86.78,8.157740496
2020-03-03T10:43:15Z,23.05,-86.75,8.157230053
2020-03-03T10:43:20Z,23.05,-86.74,8.157059905
2020-03-03T10:43:25Z,23.05,-86.74,8.157059905
2020-03-03T10:43:30Z,23.05,-86.74,8.157059905
2020-03-03T10:43:35Z,23.05,-86.74,8.157059905
2020-03-03T10:43:40Z,23.03,-86.74,8.1572709
2020-03-03T10:43:45Z,23.03,-86.72,8.156930582
2020-03-03T10:43:50Z,23.03,-86.74,8.1572709
2020-03-03T10:43:55Z,23.03,-86.74,8.1572709
2020-03-03T10:44:00Z,23.03,-86.74,8.1572709
2020-03-03T10:44:05Z,23.03,-86.72,8.156930582
2020-03-03T10:44:10Z,23.03,-86.74,8.1572709
2020-03-03T10:44:15Z,23,-86.72,8.157247056
2020-03-03T10:44:20Z,23,-86.74,8.157587409
2020-03-03T10:44:25Z,23,-86.75,8.157757585
2020-03-03T10:44:30Z,23,-86.74,8.157587409
2020-03-03T10:44:35Z,23,-86.74,8.157587409
2020-03-03T10:44:40Z,23,-86.74,8.157587409
2020-03-03T10:44:45Z,23,-86.77,8.158097938
2020-03-03T10:44:50Z,23,-86.75,8.157757585
2020-03-03T10:44:55Z,23,-86.74,8.157587409
2020-03-03T10:45:00Z,23,-86.72,8.157247056
2020-03-03T10:45:05Z,23,-86.71,8.15707688
2020-03-03T10:45:10Z,23,-86.72,8.157247056
2020-03-03T10:45:15Z,23,-86.71,8.15707688
2020-03-03T10:45:20Z,23,-86.71,8.15707688
2020-03-03T10:45:25Z,23,-86.69,8.156736527
2020-03-03T10:45:30Z,23,-86.69,8.156736527
2020-03-03T10:45:35Z,23,-86.69,8.156736527
2020-03-03T10:45:40Z,23,-86.67,8.156396174
2020-03-03T10:45:45Z,23,-86.67,8.156396174
2020-03-03T10:45:50Z,23,-86.69,8.156736527
2020-03-03T10:45:55Z,23,-86.67,8.156396174
2020-03-03T10:46:00Z,23,-87.02,8.162352347
2020-03-03T10:46:05Z,23,-87.13,8.164224287
2020-03-03T10:46:10Z,23,-86.77,8.158097938
2020-03-03T10:46:15Z,23.03,-86.94,8.160674083
2020-03-03T10:46:20Z,23.03,-86.61,8.155058832
2020-03-03T10:46:25Z,23.03,-86.58,8.154548355
2020-03-03T10:46:30Z,23.03,-86.57,8.154378195
2020-03-03T10:46:35Z,23.03,-86.61,8.155058832
2020-03-03T10:46:40Z,23.03,-86.55,8.154037877
2020-03-03T10:46:45Z,23.05,-86.53,8.153486805
2020-03-03T10:46:50Z,23.05,-86.52,8.153316658
2020-03-03T10:46:55Z,23.05,-86.5,8.152976362
2020-03-03T10:47:00Z,23.05,-86.49,8.152806215
2020-03-03T10:47:05Z,23.05,-86.49,8.152806215
2020-03-03T10:47:10Z,23.05,-86.49,8.152806215
2020-03-03T10:47:15Z,23.05,-86.47,8.152465919
2020-03-03T10:47:20Z,23.08,-86.47,8.152149908
2020-03-03T10:47:25Z,23.08,-86.47,8.152149908
2020-03-03T10:47:30Z,23.08,-86.46,8.151979778
2020-03-03T10:47:35Z,23.08,-86.46,8.151979778
2020-03-03T10:47:40Z,23.08,-86.46,8.151979778
2020-03-03T10:47:45Z,23.08,-86.44,8.151639517
2020-03-03T10:47:50Z,23.08,-86.44,8.151639517
2020-03-03T10:47:55Z,23.08,-86.42,8.151299256
2020-03-03T10:48:00Z,23.08,-86.44,8.151639517
2020-03-03T10:48:05Z,23.1,-86.42,8.15108865
2020-03-03T10:48:10Z,23.1,-86.42,8.15108865
2020-03-03T10:48:15Z,23.1,-86.41,8.150918531
2020-03-03T10:48:20Z,23.1,-86.42,8.15108865
2020-03-03T10:48:25Z,23.1,-86.41,8.150918531
2020-03-03T10:48:30Z,23.1,-86.41,8.150918531
2020-03-03T10:48:35Z,23.1,-86.41,8.150918531
2020-03-03T10:48:40Z,23.1,-86.41,8.150918531
2020-03-03T10:48:45Z,23.1,-86.39,8.150578293
2020-03-03T10:48:50Z,23.12,-86.39,8.15036773
2020-03-03T10:48:55Z,23.12,-86.38,8.150197622
2020-03-03T10:49:00Z,23.12,-86.38,8.150197622
2020-03-03T10:49:05Z,23.12,-86.38,8.150197622
2020-03-03T10:49:10Z,23.12,-86.38,8.150197622
2020-03-03T10:49:15Z,23.12,-86.38,8.150197622
2020-03-03T10:49:20Z,23.12,-86.36,8.149857407
2020-03-03T10:49:25Z,23.12,-86.36,8.149857407
2020-03-03T10:49:30Z,23.12,-86.36,8.149857407
2020-03-03T10:49:35Z,23.12,-86.36,8.149857407
2020-03-03T10:49:40Z,23.15,-86.35,8.149371539
2020-03-03T10:49:45Z,23.15,-86.35,8.149371539
2020-03-03T10:49:50Z,23.15,-86.35,8.149371539
2020-03-03T10:49:55Z,23.15,-86.33,8.149031359
2020-03-03T10:50:00Z,23.15,-86.35,8.149371539
2020-03-03T10:50:05Z,23.15,-86.33,8.149031359
2020-03-03T10:50:10Z,23.15,-86.33,8.149031359
2020-03-03T10:50:15Z,23.15,-86.33,8.149031359
2020-03-03T10:50:20Z,23.15,-86.33,8.149031359
2020-03-03T10:50:25Z,23.15,-86.32,8.148861269
2020-03-03T10:50:30Z,23.15,-86.33,8.149031359
2020-03-03T10:50:35Z,23.15,-86.32,8.148861269
2020-03-03T10:50:40Z,23.17,-86.32,8.148650806
2020-03-03T10:50:45Z,23.17,-86.3,8.148310649
2020-03-03T10:50:50Z,23.17,-86.32,8.148650806
2020-03-03T10:50:55Z,23.17,-86.32,8.148650806
2020-03-03T10:51:00Z,23.17,-86.3,8.148310649
2020-03-03T10:51:05Z,23.17,-86.3,8.148310649
2020-03-03T10:51:10Z,23.17,-86.3,8.148310649
2020-03-03T10:51:15Z,23.17,-86.3,8.148310649
2020-03-03T10:51:20Z,23.17,-86.3,8.148310649
2020-03-03T10:51:25Z,23.17,-86.28,8.147970491
2020-03-03T10:51:30Z,23.17,-86.28,8.147970491
2020-03-03T10:51:35Z,23.17,-86.28,8.147970491
2020-03-03T10:51:40Z,23.17,-86.28,8.147970491
2020-03-03T10:51:45Z,23.17,-86.28,8.147970491
2020-03-03T10:51:50Z,23.17,-86.28,8.147970491
2020-03-03T10:51:55Z,23.17,-86.28,8.147970491
2020-03-03T10:52:00Z,23.17,-86.27,8.147800413
2020-03-03T10:52:05Z,23.17,-86.27,8.147800413
2020-03-03T10:52:10Z,23.17,-86.27,8.147800413
2020-03-03T10:52:15Z,23.2,-86.27,8.147484821
2020-03-03T10:52:20Z,23.2,-86.27,8.147484821
2020-03-03T10:52:25Z,23.2,-86.27,8.147484821
2020-03-03T10:52:30Z,23.2,-86.25,8.147144698
2020-03-03T10:52:35Z,23.2,-86.25,8.147144698
2020-03-03T10:52:40Z,23.2,-86.25,8.147144698
2020-03-03T10:52:45Z,23.2,-86.25,8.147144698
2020-03-03T10:52:50Z,23.2,-86.25,8.147144698
2020-03-03T10:52:55Z,23.2,-86.24,8.146974636
2020-03-03T10:53:00Z,23.2,-86.25,8.147144698
2020-03-03T10:53:05Z,23.2,-86.24,8.146974636
2020-03-03T10:53:10Z,23.2,-86.24,8.146974636
2020-03-03T10:53:15Z,23.2,-86.24,8.146974636
2020-03-03T10:53:20Z,23.2,-86.22,8.146634513
2020-03-03T10:53:25Z,23.2,-86.38,8.149355498
2020-03-03T10:53:30Z,23.2,-86.24,8.146974636
2020-03-03T10:53:35Z,23.2,-86.24,8.146974636
2020-03-03T10:53:40Z,23.2,-86.24,8.146974636
2020-03-03T10:53:45Z,23.22,-86.24,8.146764287
2020-03-03T10:53:50Z,23.22,-86.22,8.146424187
2020-03-03T10:53:55Z,23.22,-86.22,8.146424187
2020-03-03T10:54:00Z,23.22,-86.22,8.146424187
2020-03-03T10:54:05Z,23.22,-86.22,8.146424187
2020-03-03T10:54:10Z,23.22,-86.22,8.146424187
2020-03-03T10:54:15Z,23.22,-86.21,8.146254137
2020-03-03T10:54:20Z,23.22,-86.22,8.146424187
2020-03-03T10:54:25Z,23.22,-86.19,8.145914037
2020-03-03T10:54:30Z,23.22,-86.19,8.145914037
2020-03-03T10:54:35Z,23.22,-86.21,8.146254137
2020-03-03T10:54:40Z,23.22,-86.19,8.145914037
2020-03-03T10:54:45Z,23.22,-86.21,8.146254137
2020-03-03T10:54:50Z,23.22,-86.21,8.146254137
2020-03-03T10:54:55Z,23.22,-86.19,8.145914037
2020-03-03T10:55:00Z,23.22,-86.19,8.145914037
2020-03-03T10:55:05Z,23.22,-86.19,8.145914037
2020-03-03T10:55:10Z,23.22,-86.19,8.145914037
2020-03-03T10:55:15Z,23.22,-86.17,8.145573937
2020-03-03T10:55:20Z,23.22,-86.19,8.145914037
2020-03-03T10:55:25Z,23.22,-86.19,8.145914037
2020-03-03T10:55:30Z,23.24,-86.17,8.145363675
2020-03-03T10:55:35Z,23.24,-86.17,8.145363675
2020-03-03T10:55:40Z,23.24,-86.16,8.145193637
2020-03-03T10:55:45Z,23.24,-86.17,8.145363675
2020-03-03T10:55:50Z,23.24,-86.17,8.145363675
2020-03-03T10:55:55Z,23.24,-86.17,8.145363675
2020-03-03T10:56:00Z,23.24,-86.16,8.145193637
2020-03-03T10:56:05Z,23.24,-86.17,8.145363675
2020-03-03T10:56:10Z,23.24,-86.16,8.145193637
2020-03-03T10:56:15Z,23.24,-86.16,8.145193637
2020-03-03T10:56:20Z,23.24,-86.17,8.145363675
2020-03-03T10:56:25Z,23.24,-86.16,8.145193637
2020-03-03T10:56:30Z,23.24,-86.16,8.145193637
2020-03-03T10:56:35Z,23.24,-86.17,8.145363675
2020-03-03T10:56:40Z,23.24,-86.16,8.145193637
2020-03-03T10:56:45Z,23.24,-86.16,8.145193637
2020-03-03T10:56:50Z,23.24,-86.14,8.14485356
2020-03-03T10:56:55Z,23.24,-86.16,8.145193637
2020-03-03T10:57:00Z,23.24,-86.69,8.15420568
2020-03-03T10:57:05Z,23.24,-86.08,8.143833328
2020-03-03T10:57:10Z,23.24,-86.13,8.144683521
2020-03-03T10:57:15Z,23.27,-86.13,8.144368214
2020-03-03T10:57:20Z,23.27,-86.14,8.144538235
2020-03-03T10:57:25Z,23.27,-86.13,8.144368214
2020-03-03T10:57:30Z,23.27,-86.14,8.144538235
2020-03-03T10:57:35Z,23.27,-86.13,8.144368214
2020-03-03T10:57:40Z,23.27,-86.13,8.144368214
2020-03-03T10:57:45Z,23.27,-86.11,8.144028171
2020-03-03T10:57:50Z,23.27,-86.13,8.144368214
2020-03-03T10:57:55Z,23.27,-86.11,8.144028171
2020-03-03T10:58:00Z,23.27,-86.13,8.144368214
2020-03-03T10:58:05Z,23.27,-86.11,8.144028171
2020-03-03T10:58:10Z,23.27,-86.16,8.144878278
2020-03-03T10:58:15Z,23.27,-86.14,8.144538235
2020-03-03T10:58:20Z,23.27,-86.13,8.144368214
2020-03-03T10:58:25Z,23.29,-86.13,8.144158019
2020-03-03T10:58:30Z,23.29,-86.13,8.144158019
2020-03-03T10:58:35Z,23.29,-86.13,8.144158019
2020-03-03T10:58:40Z,23.29,-86.13,8.144158019
2020-03-03T10:58:45Z,23.29,-86.07,8.14313796
2020-03-03T10:58:50Z,23.29,-86.07,8.14313796
2020-03-03T10:58:55Z,23.29,-86.11,8.143817999
2020-03-03T10:59:00Z,23.29,-86.13,8.144158019
2020-03-03T10:59:05Z,23.29,-86.13,8.144158019
2020-03-03T10:59:10Z,23.29,-86.11,8.143817999
2020-03-03T10:59:15Z,23.29,-86.11,8.143817999
2020-03-03T10:59:20Z,23.29,-86.11,8.143817999
2020-03-03T10:59:25Z,23.29,-86.11,8.143817999
2020-03-03T10:59:30Z,23.29,-86.11,8.143817999
2020-03-03T10:59:35Z,23.29,-86.11,8.143817999
2020-03-03T10:59:40Z,23.29,-86.11,8.143817999
2020-03-03T10:59:45Z,23.32,-86.11,8.143502757
2020-03-03T10:59:50Z,23.32,-86.11,8.143502757
2020-03-03T10:59:55Z,23.32,-86.11,8.143502757
2020-03-03T11:00:00Z,23.32,-86.13,8.143842742
2020-03-03T11:00:05Z,23.32,-86.11,8.143502757
2020-03-03T11:00:10Z,23.32,-86.11,8.143502757
2020-03-03T11:00:15Z,23.32,-86.11,8.143502757
2020-03-03T11:00:20Z,23.32,-86.11,8.143502757
2020-03-03T11:00:25Z,23.32,-86.11,8.143502757
2020-03-03T11:00:30Z,23.32,-86.11,8.143502757
2020-03-03T11:00:35Z,23.32,-86.11,8.143502757
2020-03-03T11:00:40Z,23.32,-86.11,8.143502757
2020-03-03T11:00:45Z,23.32,-86.11,8.143502757
2020-03-03T11:00:50Z,23.32,-86.11,8.143502757
2020-03-03T11:00:55Z,23.32,-86.11,8.143502757
2020-03-03T11:01:00Z,23.32,-86.21,8.145202684
2020-03-03T11:01:05Z,23.32,-86.13,8.143842742
2020-03-03T11:01:10Z,23.32,-86.1,8.143332764
2020-03-03T11:01:15Z,23.32,-86.1,8.143332764
2020-03-03T11:01:20Z,23.32,-86.1,8.143332764
2020-03-03T11:01:25Z,23.32,-86.1,8.143332764
2020-03-03T11:01:30Z,23.32,-86.1,8.143332764
2020-03-03T11:01:35Z,23.32,-86.1,8.143332764
2020-03-03T11:01:40Z,23.32,-86.11,8.143502757
2020-03-03T11:01:45Z,23.32,-86.1,8.143332764
2020-03-03T11:01:50Z,23.32,-86.1,8.143332764
2020-03-03T11:01:55Z,23.32,-86.1,8.143332764
2020-03-03T11:02:00Z,23.32,-86.1,8.143332764
2020-03-03T11:02:05Z,23.34,-86.07,8.14261268
2020-03-03T11:02:10Z,23.34,-86.1,8.143122624
2020-03-03T11:02:15Z,23.34,-86.08,8.142782662
2020-03-03T11:02:20Z,23.34,-86.08,8.142782662
2020-03-03T11:02:25Z,23.34,-86.1,8.143122624
2020-03-03T11:02:30Z,23.34,-86.08,8.142782662
2020-03-03T11:02:35Z,23.34,-86.07,8.14261268
2020-03-03T11:02:40Z,23.34,-86.17,8.144312493
2020-03-03T11:02:45Z,23.34,-86.11,8.143292605
2020-03-03T11:02:50Z,23.34,-86.07,8.14261268
2020-03-03T11:02:55Z,23.34,-86.07,8.14261268
2020-03-03T11:03:00Z,23.34,-86.08,8.142782662
2020-03-03T11:03:05Z,23.34,-86.08,8.142782662
2020-03-03T11:03:10Z,23.34,-86.07,8.14261268
2020-03-03T11:03:15Z,23.34,-86.08,8.142782662
2020-03-03T11:03:20Z,23.34,-86.08,8.142782662
2020-03-03T11:03:25Z,23.34,-86.08,8.142782662
2020-03-03T11:03:30Z,23.34,-86.07,8.14261268
2020-03-03T11:03:35Z,23.34,-86.08,8.142782662
2020-03-03T11:03:40Z,23.34,-86.08,8.142782662
2020-03-03T11:03:45Z,23.34,-86.08,8.142782662
2020-03-03T11:03:50Z,23.34,-86.08,8.142782662
2020-03-03T11:03:55Z,23.34,-86.07,8.14261268
2020-03-03T11:04:00Z,23.34,-86.07,8.14261268
2020-03-03T11:04:05Z,23.34,-86.07,8.14261268
2020-03-03T11:04:10Z,23.34,-85.74,8.137003301
2020-03-03T11:04:15Z,23.34,-86.07,8.14261268
2020-03-03T11:04:20Z,23.34,-86.08,8.142782662
2020-03-03T11:04:25Z,23.34,-86.11,8.143292605
2020-03-03T11:04:30Z,23.34,-86.07,8.14261268
2020-03-03T11:04:35Z,23.34,-86.05,8.142272718
2020-03-03T11:04:40Z,23.34,-86.03,8.141932756
2020-03-03T11:04:45Z,23.36,-86.03,8.141722704
2020-03-03T11:04:50Z,23.36,-86.02,8.141552734
2020-03-03T11:04:55Z,23.36,-86,8.141212795
2020-03-03T11:05:00Z,23.36,-86,8.141212795
2020-03-03T11:05:05Z,23.39,-85.99,8.140727831
2020-03-03T11:05:10Z,23.39,-85.97,8.140387926
2020-03-03T11:05:15Z,23.39,-85.97,8.140387926
2020-03-03T11:05:20Z,23.39,-85.96,8.140217974
2020-03-03T11:05:25Z,23.39,-85.94,8.139878069
2020-03-03T11:05:30Z,23.39,-85.94,8.139878069
2020-03-03T11:05:35Z,23.41,-85.92,8.139328258
2020-03-03T11:05:40Z,23.41,-85.91,8.139158317
2020-03-03T11:05:45Z,23.41,-85.91,8.139158317
2020-03-03T11:05:50Z,23.41,-85.89,8.138818435
2020-03-03T11:05:55Z,23.41,-85.88,8.138648494
2020-03-03T11:06:00Z,23.44,-85.88,8.138333719
2020-03-03T11:06:05Z,23.44,-85.86,8.137993871
2020-03-03T11:06:10Z,23.44,-85.85,8.137823948
2020-03-03T11:06:15Z,23.46,-85.85,8.137614142
2020-03-03T11:06:20Z,23.46,-85.83,8.137274317
2020-03-03T11:06:25Z,23.46,-85.82,8.137104405
2020-03-03T11:06:30Z,23.48,-85.8,8.13655484
2020-03-03T11:06:35Z,23.48,-85.8,8.13655484
2020-03-03T11:06:40Z,23.51,-85.78,8.135900477
2020-03-03T11:06:45Z,23.51,-85.77,8.135730593
2020-03-03T11:06:50Z,23.51,-85.75,8.135390826
2020-03-03T11:06:55Z,23.53,-85.74,8.13501129
2020-03-03T11:07:00Z,23.53,-85.72,8.134671545
2020-03-03T11:07:05Z,23.56,-85.71,8.134187262
2020-03-03T11:07:10Z,23.56,-85.69,8.133847551
2020-03-03T11:07:15Z,23.58,-85.69,8.133637977
2020-03-03T11:07:20Z,23.58,-85.67,8.133298289
2020-03-03T11:07:25Z,23.6,-85.66,8.132918913
2020-03-03T11:07:30Z,23.6,-85.64,8.132579248
2020-03-03T11:07:35Z,23.63,-85.63,8.132095183
2020-03-03T11:07:40Z,23.63,-85.61,8.131755553
2020-03-03T11:07:45Z,23.65,-85.6,8.131376293
2020-03-03T11:07:50Z,23.65,-85.6,8.131376293
2020-03-03T11:07:55Z,23.68,-85.58,8.130722567
2020-03-03T11:08:00Z,23.7,-85.57,8.130343389
2020-03-03T11:08:05Z,23.7,-85.55,8.130003839
2020-03-03T11:08:10Z,23.72,-85.53,8.129454951
2020-03-03T11:08:15Z,23.72,-85.52,8.129285188
2020-03-03T11:08:20Z,23.75,-85.52,8.128971213
2020-03-03T11:08:25Z,23.75,-85.5,8.12863172
2020-03-03T11:08:30Z,23.77,-85.49,8.1282527
2020-03-03T11:08:35Z,23.77,-85.49,8.1282527
2020-03-03T11:08:40Z,23.8,-85.47,8.127599369
2020-03-03T11:08:45Z,23.8,-85.46,8.127429651
2020-03-03T11:08:50Z,23.82,-85.44,8.126881018
2020-03-03T11:08:55Z,23.82,-85.44,8.126881018
2020-03-03T11:09:00Z,23.85,-85.41,8.126058169
2020-03-03T11:09:05Z,23.85,-85.41,8.126058169
2020-03-03T11:09:10Z,23.87,-85.39,8.125509669
2020-03-03T11:09:15Z,23.87,-85.38,8.125339991
2020-03-03T11:09:20Z,23.89,-85.38,8.125130889
2020-03-03T11:09:25Z,23.89,-85.36,8.124791556
2020-03-03T11:09:30Z,23.89,-85.35,8.124621889
2020-03-03T11:09:35Z,23.92,-85.33,8.123969002
2020-03-03T11:09:40Z,23.92,-85.33,8.123969002
2020-03-03T11:09:45Z,23.94,-85.32,8.123590338
2020-03-03T11:09:50Z,23.94,-85.3,8.123251062
2020-03-03T11:09:55Z,23.97,-85.28,8.122598346
2020-03-03T11:10:00Z,23.97,-85.28,8.122598346
2020-03-03T11:10:05Z,23.97,-85.25,8.122089483
2020-03-03T11:10:10Z,23.99,-85.25,8.121880566
2020-03-03T11:10:15Z,23.99,-85.25,8.121880566
2020-03-03T11:10:20Z,24.01,-85.24,8.121502059
2020-03-03T11:10:25Z,24.01,-85.22,8.121162863
2020-03-03T11:10:30Z,24.01,-85.21,8.120993265
2020-03-03T11:10:35Z,24.04,-85.19,8.120340821
2020-03-03T11:10:40Z,24.04,-85.19,8.120340821
2020-03-03T11:10:45Z,24.06,-85.17,8.119792859
2020-03-03T11:10:50Z,24.06,-85.16,8.119623289
2020-03-03T11:10:55Z,24.06,-85.16,8.119623289
2020-03-03T11:11:00Z,24.09,-85.14,8.118971015
2020-03-03T11:11:05Z,24.09,-85.13,8.118801463
2020-03-03T11:11:10Z,24.09,-85.13,8.118801463
2020-03-03T11:11:15Z,24.11,-85.11,8.118253644
2020-03-03T11:11:20Z,24.11,-85.11,8.118253644
2020-03-03T11:11:25Z,24.11,-85.1,8.118084103
2020-03-03T11:11:30Z,24.13,-85.08,8.117536349
2020-03-03T11:11:35Z,24.13,-85.08,8.117536349
2020-03-03T11:11:40Z,24.13,-85.07,8.11736682
2020-03-03T11:11:45Z,24.16,-85.07,8.117053841
2020-03-03T11:11:50Z,24.16,-85.05,8.116714817
2020-03-03T11:11:55Z,24.16,-85.05,8.116714817
2020-03-03T11:12:00Z,24.18,-85.07,8.116845198
2020-03-03T11:12:05Z,24.18,-85.46,8.123455737
2020-03-03T11:12:10Z,24.21,-85.03,8.115854311
2020-03-03T11:12:15Z,24.21,-85,8.11534586
2020-03-03T11:12:20Z,24.21,-85,8.11534586
2020-03-03T11:12:25Z,24.21,-84.99,8.115176376
2020-03-03T11:12:30Z,24.21,-84.99,8.115176376
2020-03-03T11:12:35Z,24.21,-84.99,8.115176376
2020-03-03T11:12:40Z,24.21,-84.99,8.115176376
2020-03-03T11:12:45Z,24.21,-84.97,8.114837408
2020-03-03T11:12:50Z,24.23,-84.97,8.114628896
2020-03-03T11:12:55Z,24.23,-84.97,8.114628896
2020-03-03T11:13:00Z,24.23,-84.97,8.114628896
2020-03-03T11:13:05Z,24.23,-84.96,8.114459424
2020-03-03T11:13:10Z,24.23,-85,8.115137314
2020-03-03T11:13:15Z,24.23,-84.97,8.114628896
2020-03-03T11:13:20Z,24.25,-84.96,8.114250931
2020-03-03T11:13:25Z,24.25,-84.96,8.114250931
2020-03-03T11:13:30Z,24.25,-84.96,8.114250931
2020-03-03T11:13:35Z,24.25,-84.94,8.113912008
2020-03-03T11:13:40Z,24.25,-84.94,8.113912008
2020-03-03T11:13:45Z,24.25,-84.94,8.113912008
2020-03-03T11:13:50Z,24.25,-84.94,8.113912008
2020-03-03T11:13:55Z,24.28,-84.92,8.113260428
2020-03-03T11:14:00Z,24.28,-84.92,8.113260428
2020-03-03T11:14:05Z,24.28,-84.91,8.113090984
2020-03-03T11:14:10Z,24.28,-84.91,8.113090984
2020-03-03T11:14:15Z,24.28,-84.92,8.113260428
2020-03-03T11:14:20Z,24.28,-84.91,8.113090984
2020-03-03T11:14:25Z,24.28,-84.91,8.113090984
2020-03-03T11:14:30Z,24.28,-84.91,8.113090984
2020-03-03T11:14:35Z,24.3,-84.91,8.112882565
2020-03-03T11:14:40Z,24.3,-84.91,8.112882565
2020-03-03T11:14:45Z,24.3,-84.91,8.112882565
2020-03-03T11:14:50Z,24.3,-84.89,8.1125437
2020-03-03T11:14:55Z,24.3,-84.89,8.1125437
2020-03-03T11:15:00Z,24.3,-84.89,8.1125437
2020-03-03T11:15:05Z,24.3,-84.89,8.1125437
2020-03-03T11:15:10Z,24.33,-84.89,8.112231119
2020-03-03T11:15:15Z,24.33,-84.89,8.112231119
2020-03-03T11:15:20Z,24.33,-84.88,8.112061704
2020-03-03T11:15:25Z,24.33,-84.88,8.112061704
2020-03-03T11:15:30Z,24.33,-84.89,8.112231119
2020-03-03T11:15:35Z,24.33,-84.88,8.112061704
2020-03-03T11:15:40Z,24.33,-84.89,8.112231119
2020-03-03T11:15:45Z,24.33,-84.88,8.112061704
2020-03-03T11:15:50Z,24.33,-84.88,8.112061704
2020-03-03T11:15:55Z,24.35,-84.88,8.111853336
2020-03-03T11:16:00Z,24.35,-84.88,8.111853336
2020-03-03T11:16:05Z,24.35,-84.88,8.111853336
2020-03-03T11:16:10Z,24.35,-84.88,8.111853336
2020-03-03T11:16:15Z,24.35,-84.88,8.111853336
2020-03-03T11:16:20Z,24.35,-84.88,8.111853336
2020-03-03T11:16:25Z,24.35,-84.88,8.111853336
2020-03-03T11:16:30Z,24.35,-84.86,8.111514528
2020-03-03T11:16:35Z,24.35,-84.88,8.111853336
2020-03-03T11:16:40Z,24.35,-84.86,8.111514528
2020-03-03T11:16:45Z,24.35,-84.86,8.111514528
2020-03-03T11:16:50Z,24.35,-84.86,8.111514528
2020-03-03T11:16:55Z,24.38,-84.86,8.111202024
2020-03-03T11:17:00Z,24.38,-84.86,8.111202024
2020-03-03T11:17:05Z,24.38,-84.86,8.111202024
2020-03-03T11:17:10Z,24.38,-84.88,8.111540798
2020-03-03T11:17:15Z,24.38,-84.86,8.111202024
2020-03-03T11:17:20Z,24.38,-84.86,8.111202024
2020-03-03T11:17:25Z,24.38,-84.86,8.111202024
2020-03-03T11:17:30Z,24.38,-84.86,8.111202024
2020-03-03T11:17:35Z,24.38,-84.85,8.111032637
2020-03-03T11:17:40Z,24.38,-84.85,8.111032637
2020-03-03T11:17:45Z,24.38,-84.85,8.111032637
2020-03-03T11:17:50Z,24.38,-84.86,8.111202024
2020-03-03T11:17:55Z,24.38,-84.85,8.111032637
2020-03-03T11:18:00Z,24.38,-84.85,8.111032637
2020-03-03T11:18:05Z,24.38,-84.85,8.111032637
2020-03-03T11:18:10Z,24.38,-84.85,8.111032637
2020-03-03T11:18:15Z,24.38,-84.85,8.111032637
2020-03-03T11:18:20Z,24.4,-84.85,8.110824321
2020-03-03T11:18:25Z,24.4,-84.85,8.110824321
2020-03-03T11:18:30Z,24.4,-84.85,8.110824321
2020-03-03T11:18:35Z,24.4,-84.85,8.110824321
2020-03-03T11:18:40Z,24.4,-84.85,8.110824321
2020-03-03T11:18:45Z,24.4,-84.83,8.11048557
2020-03-03T11:18:50Z,24.4,-84.85,8.110824321
2020-03-03T11:18:55Z,24.4,-84.85,8.110824321
2020-03-03T11:19:00Z,24.4,-84.83,8.11048557
2020-03-03T11:19:05Z,24.4,-84.85,8.110824321
2020-03-03T11:19:10Z,24.4,-84.85,8.110824321
2020-03-03T11:19:15Z,24.4,-84.85,8.110824321
2020-03-03T11:19:20Z,24.4,-84.83,8.11048557
2020-03-03T11:19:25Z,24.4,-84.83,8.11048557
2020-03-03T11:19:30Z,24.4,-84.85,8.110824321
2020-03-03T11:19:35Z,24.4,-84.83,8.11048557
2020-03-03T11:19:40Z,24.4,-84.85,8.110824321
2020-03-03T11:19:45Z,24.4,-84.85,8.110824321
2020-03-03T11:19:50Z,24.4,-84.85,8.110824321
2020-03-03T11:19:55Z,24.4,-84.85,8.110824321
2020-03-03T11:20:00Z,24.4,-84.85,8.110824321
2020-03-03T11:20:05Z,24.4,-84.85,8.110824321
2020-03-03T11:20:10Z,24.4,-84.85,8.110824321
2020-03-03T11:20:15Z,24.4,-84.85,8.110824321
2020-03-03T11:20:20Z,24.4,-84.85,8.110824321
2020-03-03T11:20:25Z,24.4,-84.85,8.110824321
2020-03-03T11:20:30Z,24.4,-84.85,8.110824321
2020-03-03T11:20:35Z,24.4,-84.85,8.110824321
2020-03-03T11:20:40Z,24.4,-84.85,8.110824321
2020-03-03T11:20:45Z,24.4,-84.85,8.110824321
2020-03-03T11:20:50Z,24.4,-84.85,8.110824321
2020-03-03T11:20:55Z,24.4,-84.85,8.110824321
2020-03-03T11:21:00Z,24.4,-84.86,8.110993697
2020-03-03T11:21:05Z,24.4,-84.86,8.110993697
2020-03-03T11:21:10Z,24.4,-84.86,8.110993697
2020-03-03T11:21:15Z,24.4,-84.86,8.110993697
2020-03-03T11:21:20Z,24.4,-84.86,8.110993697
2020-03-03T11:21:25Z,24.4,-84.86,8.110993697
2020-03-03T11:21:30Z,24.4,-84.86,8.110993697
2020-03-03T11:21:35Z,24.4,-84.86,8.110993697
2020-03-03T11:21:40Z,24.4,-84.86,8.110993697
2020-03-03T11:21:45Z,24.4,-84.86,8.110993697
2020-03-03T11:21:50Z,24.4,-84.88,8.111332448
2020-03-03T11:21:55Z,24.4,-84.88,8.111332448
