"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"B","03",0.0356,0.0336,0.0394,0.0355,0.2586,0.2827,"B03",0.92481511914544,1.00819963249795,7.67696120966465,8.09048640342451,5.1112525643059,2020-02-20,"Tank1",17,7.79122071649147
"B","04",0.0358,0.0336,0.0387,0.036,0.2572,0.2802,"B04",0.925818483215914,1.00920000704517,7.67742046298768,8.09048640342451,5.10557610308807,2020-02-20,"Tank2",17,7.79169538226085
"B","05",0.0362,0.0346,0.0408,0.0364,0.2136,0.2856,"B05",0.730989370400654,0.814951387571545,7.57894845453607,8.09048640342451,6.3227094562808,2020-02-20,"Tank3",17,7.68948257964682
"B","06",0.0351,0.0326,0.0381,0.0349,0.2647,0.3197,"B06",0.824343506032647,0.908027374556423,7.62863592450085,8.09048640342451,5.70856257453398,2020-02-20,"Tank4",17,7.7411682840305
"B","07",0.0352,0.0341,0.0389,0.0351,0.2438,0.2702,"B07",0.906655142610199,0.990093763612792,7.66857380553218,8.09048640342451,5.21492252571784,2020-02-20,"Tank7",17,7.78254856456304
"B","08",0.0367,0.0352,0.0415,0.0368,0.2408,0.2911,"B08",0.823647294589178,0.90733323747495,7.62828370604761,8.09048640342451,5.71291606375179,2020-02-20,"Tank8",17,7.74080269962946
"B","09",0.0364,0.0351,0.041,0.0366,0.2418,0.3127,"B09",0.760589318600368,0.844463142725599,7.59526603092841,8.09048640342451,6.12102100915078,2020-02-20,"Tank9",17,7.70648141201096
"B","10",0.0366,0.0361,0.0417,0.0368,0.2594,0.2934,"B10",0.887077534791253,0.970574487276342,7.65936746223218,8.09048640342451,5.32871473598727,2020-02-20,"Tank10",17,7.77302248383152
"B","11",0.0351,0.034,0.0392,0.0354,0.3217,0.2936,"B11",1.1310507674144,1.21382080165289,7.76338426354857,8.09048640342451,4.04304665461752,2020-02-20,"Tank11",17,7.88023314114435
"B","12",0.036,0.0365,0.0411,0.0365,0.3249,0.2918,"B12",1.15067945643485,1.2333910069944,7.77088013624717,8.09048640342451,3.95039619672383,2020-02-20,"Tank12",17,7.88792591211686
"C","02",0.0353,0.0331,0.0372,0.0354,0.3192,0.2861,"C02",1.14951768488746,1.23223269694534,7.77043956529149,8.09048640342451,3.9558417402142,2020-02-20,"Sump",14,7.93256097224466
"C","03",0.0359,0.0338,0.0386,0.0358,0.2543,0.3034,"C03",0.832767081917705,0.916425852397131,7.63287728053588,8.09048640342451,5.65613858141994,2020-02-20,"Tank1",17,7.74556969787278
"C","04",0.0356,0.0326,0.0366,0.0354,0.276,0.299,"C04",0.927646610814928,1.011022687738,7.67825611681094,8.09048640342451,5.09524725780489,2020-02-20,"Tank2",17,7.79255903299133
"C","05",0.0361,0.0331,0.0371,0.0362,0.2452,0.2984,"C05",0.811638591117917,0.895360313935682,7.62216767994072,8.09048640342451,5.78851134692669,2020-02-20,"Tank3",17,7.73445276784077
"C","06",0.0356,0.0338,0.0397,0.0356,0.2535,0.3055,"C06",0.826561324303988,0.910238584838224,7.62975622844094,8.09048640342451,5.69471539793397,2020-02-20,"Tank4",17,7.74233102551884
"C","07",0.0352,0.0331,0.038,0.0349,0.2487,0.2776,"C07",0.899958315964985,0.983416890162568,7.66544412658647,8.09048640342451,5.2536059718007,2020-02-20,"Tank7",17,7.77931103914863
"C","08",0.0357,0.0326,0.0366,0.0359,0.2576,0.2971,"C08",0.863618901267768,0.947185748751441,7.64810208897505,8.09048640342451,5.46795696068665,2020-02-20,"Tank8",17,7.76135552122033
"C","09",0.0357,0.0328,0.0377,0.0358,0.1978,0.2332,"C09",0.843909928352098,0.927535498720573,7.63843135247426,8.09048640342451,5.58748916207186,2020-02-20,"Tank9",17,7.75133087756674
"C","10",0.0348,0.0345,0.0397,0.0354,0.2955,0.2988,"C10",1.0073500967118,1.09048869709865,7.71337395115516,8.09048640342451,4.66118393215174,2020-02-20,"Tank10",17,7.82879902477102
"C","11",0.0409,0.0415,0.0492,0.0412,0.3387,0.3018,"C11",1.17677368212446,1.25940748493857,7.78067574212437,8.09048640342451,3.82932058533588,2020-02-20,"Tank11",17,7.89797269008021
"C","12",0.0357,0.0338,0.038,0.0362,0.3258,0.2861,"C12",1.17730210016155,1.25993432855412,7.78087215957858,8.09048640342451,3.82689282704772,2020-02-20,"Tank12",17,7.89817407395894
"D","01",0.0364,0.0331,0.0374,0.0369,0.3012,0.2751,"D01",1.12816188870152,1.21094053035413,7.76227156737514,8.09048640342451,4.05679979772841,2020-02-20,"Tank13",17,7.87909086460784
"D","02",0.0367,0.034,0.0385,0.0362,0.3089,0.2761,"D02",1.15665686686266,1.23935060772785,7.77314084863211,8.09048640342451,3.92245334789847,2020-02-20,"Tank14",17,7.89024520371133
"D","03",0.0357,0.0328,0.0375,0.0359,0.3304,0.291,"D03",1.1741018555073,1.25674361902882,7.77968143283031,8.09048640342451,3.84161044337997,2020-02-20,"Tank15",17,7.89695319775494
"D","04",0.0348,0.0325,0.0361,0.0351,0.3167,0.3065,"D04",1.05109218807849,1.13410045890411,7.73163680010991,8.09048640342451,4.43545153431947,2020-02-20,"Tank16",17,7.8476047091793
"D","05",0.0371,0.0359,0.041,0.0381,0.3133,0.3059,"D05",1.04736642667677,1.13038579840849,7.73010713544157,8.09048640342451,4.45435848987267,2020-02-20,"Tank17",17,7.84603061257198
"D","06",0.0375,0.0365,0.0409,0.0378,0.3006,0.3097,"D06",0.982495344506518,1.06570799962756,7.70268882254496,8.09048640342451,4.79325421912085,2020-02-20,"Tank18",17,7.81778356068938
"D","07",0.0366,0.0343,0.0396,0.0365,0.2685,0.2793,"D07",0.977064220183486,1.06029305733945,7.70032287420252,8.09048640342451,4.82249780503726,2020-02-20,"Tank19",17,7.81534317154328
"D","08",0.0368,0.0339,0.0388,0.0367,0.3071,0.2893,"D08",1.09058260175579,1.17347321089385,7.74756812361536,8.09048640342451,4.23853724868746,2020-02-20,"Tank20",17,7.86398780926342
"E","01",0.037,0.0345,0.0377,0.0357,0.3104,0.2834,"E01",1.12226720647773,1.20506341133603,7.75999347414528,8.09048640342451,4.08495747720845,2020-02-20,"Tank13",17,7.8767519226655
"E","02",0.0363,0.0333,0.0379,0.0362,0.3072,0.2776,"E02",1.14261884904087,1.22535441618015,7.76781540579127,8.09048640342451,3.98827686672413,2020-02-20,"Tank14",17,7.88478117611533
"E","03",0.0357,0.0325,0.0368,0.036,0.3351,0.2988,"E03",1.15513947267864,1.23783773461979,7.77256791435246,8.09048640342451,3.92953492805421,2020-02-20,"Tank15",17,7.88965745862417
"E","04",0.0361,0.0329,0.0365,0.0363,0.3111,0.3041,"E04",1.03964098728497,1.12268337696335,7.72692028305256,8.09048640342451,4.49374861093715,2020-02-20,"Tank16",17,7.8427505900256
"E","05",0.0405,0.0389,0.0447,0.0376,0.3054,0.2995,"E05",1.0454016298021,1.1284268556461,7.72929856277879,8.09048640342451,4.46435260669666,2020-02-20,"Tank17",17,7.84519847780928
"E","06",0.0367,0.0341,0.0387,0.0368,0.3201,0.3123,"E06",1.04533820840951,1.12836362321755,7.72927244107803,8.09048640342451,4.46467547604532,2020-02-20,"Tank18",17,7.84517159403926
"E","07",0.0366,0.0343,0.0394,0.0368,0.279,0.2865,"E07",0.990279465370596,1.07346892770352,7.70606014865344,8.09048640342451,4.75158396667413,2020-02-20,"Tank19",17,7.82126014458062
"E","08",0.0389,0.0361,0.041,0.0363,0.2969,0.3092,"E08",0.972673559822747,1.05591547895126,7.69840185012889,8.09048640342451,4.84624203965851,2020-02-20,"Tank20",17,7.81336135669534
"F","01",0.0353,0.0326,0.0369,0.0351,0.3308,0.2941,"F01",1.15928515928516,1.24197106915307,7.77413169757093,8.09048640342451,3.91020626052435,2020-02-20,"Tank13",17,7.89126161100862
"F","02",0.0356,0.0328,0.0367,0.0357,0.2821,0.2496,"F02",1.17105263157895,1.25370348026316,7.77854428423133,8.09048640342451,3.8556658232704,2020-02-20,"Tank14",17,7.89578716250206
"F","03",0.0347,0.0319,0.0349,0.0348,0.3224,0.2801,"F03",1.18482252141983,1.26743234271726,7.78365933714018,8.09048640342451,3.7924427653009,2020-02-20,"Tank15",17,7.90103143239952
"F","04",0.0364,0.0334,0.037,0.0366,0.3106,0.2958,"F04",1.07115235885538,1.15410086040217,7.73979304521893,8.09048640342451,4.33463874381068,2020-02-20,"Tank16",17,7.8559947318362
"F","05",0.0372,0.0351,0.041,0.0373,0.321,0.3075,"F05",1.07282282282282,1.15576634722222,7.74046626076245,8.09048640342451,4.32631766754963,2020-02-20,"Tank17",17,7.85668700920484
"F","06",0.0368,0.0339,0.0386,0.0367,0.2996,0.2906,"F06",1.05434351447838,1.13734209797699,7.73296784983147,8.09048640342451,4.41899949849382,2020-02-20,"Tank18",17,7.84897426981686
"F","07",0.0379,0.0354,0.0409,0.0377,0.3325,0.3313,"F07",1.0230557467309,1.10614755213352,7.72000882481268,8.09048640342451,4.57917559140839,2020-02-20,"Tank19",17,7.8356342511366
"F","08",0.0382,0.036,0.0412,0.0382,0.2954,0.3006,"F08",1,1.0831605,7.71023809770319,8.09048640342451,4.699943696344,2020-02-20,"Tank20",17,7.82556721310318
