"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"B","10",0.0356,0.0322,0.0355,0.0357,0.3271,0.3503,"B10",0.936765173180807,1.02011408134731,7.6824031557703,8.09048640342451,5.0439890422592,2020-02-17,"Tank10",17,7.79684410609361
"B","11",0.042,0.0393,0.0444,0.0422,0.4373,0.3448,"B11",1.32511658894071,1.40730840406396,7.83304088539052,8.09048640342451,3.18207713599286,2020-02-17,"Tank11",17,7.95157009193731
"B","12",0.0372,0.0338,0.0377,0.0378,0.4069,0.3271,"B12",1.28981994459834,1.37211692607341,7.82105798033605,8.09048640342451,3.33018819454925,2020-02-17,"Tank12",17,7.93932081560689
"C","02",0.0386,0.0349,0.0378,0.0381,0.4617,0.3226,"C02",1.49772169645987,1.57939923466526,7.88795939242862,8.09048640342451,2.50327360923769,2020-02-17,"Sump",14,8.05354377020827
"C","03",0.0403,0.0376,0.0414,0.0379,0.3205,0.3138,"C03",1.0382096069869,1.12125626146288,7.72632756970794,8.09048640342451,4.50107466421828,2020-02-17,"Tank1",17,7.84214045815821
"C","04",0.036,0.0327,0.036,0.0362,0.2977,0.2907,"C04",1.04047151277014,1.12351142789784,7.72726386768648,8.09048640342451,4.48950183742079,2020-02-17,"Tank2",17,7.84310425888426
"C","05",0.037,0.0331,0.0369,0.0392,0.2666,0.3373,"C05",0.775653923541247,0.859482862676056,7.60336229116637,8.09048640342451,6.02094964342252,2020-02-17,"Tank3",17,7.71490661762007
"C","06",0.0382,0.0327,0.035,0.0362,0.2735,0.3109,"C06",0.873695573947463,0.957232397984887,7.65297311034971,8.09048640342451,5.40775018037987,2020-02-17,"Tank4",17,7.76640158923291
"C","07",0.0395,0.0359,0.0386,0.0396,0.2521,0.279,"C07",0.899292550977944,0.982753108822305,7.66513189102776,8.09048640342451,5.25746526459404,2020-02-17,"Tank7",17,7.77898799638128
"C","08",0.0389,0.0359,0.0386,0.0387,0.3021,0.3444,"C08",0.870588235294118,0.954134317647059,7.6514762300549,8.09048640342451,5.42625191464113,2020-02-17,"Tank8",17,7.76485114474823
"C","09",0.0401,0.0367,0.0394,0.0395,0.308,0.3511,"C09",0.870637207813,0.954183144252321,7.65149985704976,8.09048640342451,5.42595988034705,2020-02-17,"Tank9",17,7.76487561877985
"C","10",0.0368,0.033,0.0364,0.0364,0.3516,0.3636,"C10",0.973748473748474,1.05698719017094,7.6988728442808,8.09048640342451,4.84042045949105,2020-02-17,"Tank10",17,7.81384728443796
"C","11",0.0361,0.0322,0.0347,0.0359,0.4504,0.3432,"C11",1.35536119209589,1.43746289342404,7.84309189446053,8.09048640342451,3.05784469100973,2020-02-17,"Tank11",17,7.96183784817289
"C","12",0.0362,0.0331,0.0374,0.0364,0.4135,0.3274,"C12",1.31193926846101,1.39417034541063,7.82859983999639,8.09048640342451,3.23696932878183,2020-02-17,"Tank12",17,7.94703135190001
"D","01",0.0376,0.0348,0.0393,0.0372,0.4523,0.329,"D01",1.44053774560496,1.52238566339193,7.87039603670611,8.09048640342451,2.72036013341845,2020-02-17,"Tank13",17,7.98970172854006
"D","02",0.0369,0.0325,0.0353,0.0355,0.5065,0.386,"D02",1.35018460664584,1.43230173161034,7.84138537702259,8.09048640342451,3.07893758150901,2020-02-17,"Tank14",17,7.96009494989285
"D","03",0.0455,0.0436,0.0476,0.0462,0.433,0.3168,"D03",1.44767225325885,1.52949891378026,7.87261960621035,8.09048640342451,2.69287637788923,2020-02-17,"Tank15",17,7.99196909735757
"D","04",0.0365,0.0334,0.0373,0.0369,0.3221,0.2356,"D04",1.45679636179889,1.53859583703891,7.87544960696782,8.09048640342451,2.65789701303579,2020-02-17,"Tank16",17,7.99485446954074
"D","05",0.0365,0.0329,0.0357,0.0416,0.3473,0.2769,"D05",1.31003811944091,1.39227486086404,7.82795594205303,8.09048640342451,3.24492803375028,2020-02-17,"Tank17",17,7.94637318982294
"D","06",0.0377,0.0351,0.0384,0.0387,0.3093,0.2867,"D06",1.10473109583502,1.18757954953498,7.75315463366469,8.09048640342451,4.16948688792103,2020-02-17,"Tank18",17,7.8697280780132
"D","07",0.0377,0.0343,0.0374,0.0378,0.3099,0.2907,"D07",1.08807266982622,1.17097075730648,7.74657053940459,8.09048640342451,4.25086758534496,2020-02-17,"Tank19",17,7.86296251653102
"D","08",0.0365,0.033,0.0362,0.036,0.3213,0.3278,"D08",0.988702499144129,1.07189666004793,7.70537901625598,8.09048640342451,4.76000289680386,2020-02-17,"Tank20",17,7.82055782326435
"E","01",0.0365,0.0334,0.0362,0.0368,0.483,0.3528,"E01",1.42048687954474,1.50239453888713,7.86409591156996,8.09048640342451,2.79823091673104,2020-02-17,"Tank13",17,7.98327608352536
"E","02",0.0389,0.0355,0.0381,0.0387,0.4024,0.2901,"E02",1.45559080095163,1.53739386816019,7.87507655430089,8.09048640342451,2.66250801722423,2020-02-17,"Tank14",17,7.99447414155108
"E","03",0.0361,0.0327,0.0369,0.036,0.3954,0.2878,"E03",1.44541832669323,1.52725170278884,7.87191815606228,8.09048640342451,2.70154643940459,2020-02-17,"Tank15",17,7.99125385820832
"E","04",0.0363,0.0322,0.0351,0.0361,0.3376,0.2484,"E04",1.43138173302108,1.51325693114754,7.86752855141933,8.09048640342451,2.75580281441175,2020-02-17,"Tank16",17,7.98677737544993
"E","05",0.0392,0.0371,0.0401,0.0394,0.3019,0.2349,"E05",1.35971223021583,1.4418009676259,7.84452192841335,8.09048640342451,3.04016919065635,2020-02-17,"Tank17",17,7.96329823821133
"E","06",0.0369,0.0336,0.0365,0.037,0.3147,0.292,"E06",1.10023492560689,1.18309677564605,7.75138607110715,8.09048640342451,4.19134666827718,2020-02-17,"Tank18",17,7.8679110968008
"E","07",0.0386,0.0352,0.0386,0.039,0.3599,0.334,"E07",1.0993220338983,1.1821866038983,7.75102622296212,8.09048640342451,4.19579446198313,2020-02-17,"Tank19",17,7.86754136777831
"E","08",0.037,0.0334,0.0365,0.0369,0.3459,0.3431,"E08",1.01923703945223,1.10234022269319,7.71840375863715,8.09048640342451,4.59901452439083,2020-02-17,"Tank20",17,7.83398104851829
"F","01",0.0364,0.033,0.0354,0.0362,0.4845,0.3492,"F01",1.43853503184713,1.52038891671975,7.86977016470763,8.09048640342451,2.72809603416984,2020-02-17,"Tank13",17,7.98906348139708
"F","02",0.0357,0.0321,0.0355,0.0359,0.4387,0.312,"F02",1.47086500180963,1.55262255953674,7.87978360038708,8.09048640342451,2.60432800366906,2020-02-17,"Tank14",17,7.99927246069088
"F","03",0.0366,0.0329,0.0367,0.0366,0.5346,0.3975,"F03",1.39052106430155,1.47251800679047,7.85453659442034,8.09048640342451,2.9163859530657,2020-02-17,"Tank15",17,7.9735222076313
"F","04",0.0359,0.0324,0.0358,0.0361,0.3882,0.2837,"F04",1.4356075898264,1.51747019701252,7.86885395757455,8.09048640342451,2.73942053417388,2020-02-17,"Tank16",17,7.98812912111339
"F","05",0.0379,0.0347,0.0386,0.0371,0.4052,0.3197,"F05",1.31713373536715,1.39934933540263,7.83035505758837,8.09048640342451,3.2152744948193,2020-02-17,"Tank17",17,7.94882532398654
"F","06",0.0454,0.0422,0.0469,0.0463,0.3512,0.3217,"F06",1.12486308871851,1.20765155914567,7.76099796607693,8.09048640342451,4.072541759765,2020-02-17,"Tank18",17,7.87778329257056
"F","07",0.0384,0.035,0.0413,0.0394,0.9004,1.2023,"F07",0.745172413793103,0.829092172586207,7.58683654047958,8.09048640342451,6.22521116569381,2020-02-17,"Tank19",17,7.69770303653915
"F","08",0.0383,0.0344,0.0378,0.037,0.3481,0.3445,"F08",1.02272727272727,1.10582005681818,7.7198709656912,8.09048640342451,4.58087955720978,2020-02-17,"Tank20",17,7.8354922658493
