"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"C","12",0.0361,0.0327,0.0368,0.0361,0.3556,0.29,"C12",1.27527646129542,1.35761677507899,7.81537819526032,8.09149162219381,3.41239217471543,2020-01-24,"Tank12",17.082
"D","01",0.0377,0.0343,0.0377,0.0362,0.3259,0.2685,"D01",1.26173052087817,1.34411119479122,7.81065776282442,8.09149162219381,3.4707303978306,2020-01-24,"Tank13",17.015
"D","02",0.0357,0.0325,0.0369,0.0354,0.3479,0.2701,"D02",1.35203426124197,1.4341458751606,7.84133781274126,8.09149162219381,3.09156606881251,2020-01-24,"Tank14",17.015
"D","03",0.0372,0.0328,0.0349,0.0372,0.3788,0.2872,"D03",1.3713832738803,1.45343723741577,7.84768098987976,8.09149162219381,3.01317289441804,2020-01-24,"Tank15",16.91
"D","04",0.036,0.0318,0.0351,0.0359,0.3307,0.2847,"D04",1.19743692430917,1.28000916099319,7.78763820734294,8.09149162219381,3.75522127486911,2020-01-24,"Tank16",17.217
"D","05",0.0371,0.0332,0.0355,0.0357,0.3003,0.2923,"D05",1.03989155693261,1.12293320003873,7.72635780139188,8.09149162219381,4.51256502324515,2020-01-24,"Tank17",17.091
"D","06",0.0361,0.0324,0.0352,0.0356,0.2886,0.3072,"D06",0.942018348623853,1.02535160495413,7.68410776000637,8.09149162219381,5.03471895181909,2020-01-24,"Tank18",16.918
"E","01",0.0369,0.0333,0.036,0.0358,0.3403,0.2783,"E01",1.2658175842235,1.34818608073131,7.8120865920162,8.09149162219381,3.45307198256555,2020-01-24,"Tank13",17.015
"E","02",0.0363,0.0324,0.0348,0.0357,0.3644,0.2808,"E02",1.34874290348743,1.43086432400649,7.84025104501974,8.09149162219381,3.10499706240759,2020-01-24,"Tank14",17.015
"E","03",0.036,0.0324,0.0358,0.0354,0.355,0.2692,"E03",1.38119658119658,1.46322130598291,7.85086871308198,8.09149162219381,2.97377690476553,2020-01-24,"Tank15",16.91
"E","04",0.0364,0.0326,0.035,0.0358,0.3377,0.2854,"E04",1.21792828685259,1.30043946952191,7.79508841077545,8.09149162219381,3.66314673805475,2020-01-24,"Tank16",17.217
"E","05",0.0356,0.0317,0.0347,0.0367,0.3262,0.3118,"E05",1.06304347826087,1.14601614021739,7.73584654232583,8.09149162219381,4.39529689300428,2020-01-24,"Tank17",17.091
"E","06",0.0361,0.0318,0.0338,0.0359,0.3246,0.341,"E06",0.953155497722837,1.03645557091737,7.68910196821371,8.09149162219381,4.97299722682045,2020-01-24,"Tank18",16.918
"F","01",0.0362,0.0323,0.0342,0.0381,0.3568,0.2909,"F01",1.26609105180534,1.34845873351648,7.8121820536151,8.09149162219381,3.45189220504913,2020-01-24,"Tank13",17.015
"F","02",0.0356,0.0318,0.0342,0.0354,0.3318,0.2539,"F02",1.36516598453843,1.44723847248749,7.84565121995839,8.09149162219381,3.03825813229682,2020-01-24,"Tank14",17.015
"F","03",0.0356,0.0316,0.0346,0.0358,0.3459,0.26,"F03",1.39476021314387,1.47674452508881,7.85524277703968,8.09149162219381,2.91971933217027,2020-01-24,"Tank15",16.91
"F","04",0.0367,0.0329,0.0356,0.036,0.3293,0.2748,"F04",1.23843268028345,1.32088277011255,7.80243577851035,8.09149162219381,3.5723431127411,2020-01-24,"Tank16",17.217
"F","05",0.0357,0.0321,0.035,0.0354,0.3222,0.3091,"F05",1.05830903790087,1.14129580612245,7.73392079195395,8.09149162219381,4.41909658855853,2020-01-24,"Tank17",17.091
"F","06",0.036,0.032,0.0347,0.0355,0.3008,0.3108,"F06",0.973608098336949,1.05684723300795,7.69814349422701,8.09149162219381,4.86125607407046,2020-01-24,"Tank18",16.918
