"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"C","02",0.0357,0.0323,0.0356,0.0365,0.4884,0.3765,"C02",1.3387239047339,1.42087517685975,7.83692878126992,8.09149162219381,3.14605579304646,2020-02-24,"Sump",14,8.00114601436068
"C","03",0.0358,0.0323,0.0349,0.0356,0.3415,0.4294,"C03",0.783886496072967,0.867690906257917,7.60705715135211,8.09149162219381,5.9869612855184,2020-02-24,"Tank1",16.9,7.72018029778726
"C","04",0.0367,0.0334,0.0362,0.0363,0.3592,0.4113,"C04",0.868708388814914,0.95226007217044,7.64989788968875,8.09149162219381,5.45750713371356,2020-02-24,"Tank2",17,7.76321610605016
"C","05",0.0361,0.0325,0.0353,0.0356,0.3003,0.3172,"C05",0.950070821529745,1.033380085517,7.68772378720672,8.09149162219381,4.99002969835148,2020-02-24,"Tank3",17,7.80233964126624
"C","06",0.0392,0.0358,0.0392,0.0386,0.2853,0.365,"C06",0.766237745098039,0.85009473973652,7.5976446094629,8.09149162219381,6.10328769761518,2020-02-24,"Tank4",17,7.70895725610057
"C","07",0.036,0.0321,0.0353,0.0369,0.3107,0.393,"C07",0.778307174887892,0.862128208660314,7.60410142049851,8.09149162219381,6.02349016043548,2020-02-24,"Tank7",17,7.71567547673565
"C","08",0.0359,0.0321,0.035,0.0372,0.2754,0.3542,"C08",0.761245674740484,0.845117543252595,7.59494841129412,8.09149162219381,6.13660909612441,2020-02-24,"Tank8",17,7.70615076481477
"C","09",0.0356,0.032,0.0352,0.0358,0.2966,0.3877,"C09",0.750496735736588,0.834400630712461,7.58909100662683,8.09149162219381,6.20899877334079,2020-02-24,"Tank9",17,7.70005145051478
"C","10",0.0361,0.033,0.0364,0.0364,0.3049,0.3985,"C10",0.75069098949696,0.834594305693753,7.5891974983435,8.09149162219381,6.20768267834064,2020-02-24,"Tank10",17,7.7001623684185
"C","11",0.0374,0.0343,0.039,0.0391,0.4795,0.3879,"C11",1.27736175115207,1.35969585181452,7.8161010232738,8.09149162219381,3.4034589885091,2020-02-24,"Tank11",17,7.93425105993394
"C","12",0.036,0.033,0.0359,0.0362,0.4123,0.3269,"C12",1.30364511691884,1.38590090629298,7.82512552075381,8.09149162219381,3.29192828562542,2020-02-24,"Tank12",17,7.94347976506517
"D","01",0.036,0.0327,0.0358,0.0364,0.4466,0.343,"D01",1.34778357235984,1.429907851206,7.83993385557886,8.09149162219381,3.10891709910405,2020-02-24,"Tank13",17,7.95861234975974
"D","02",0.0346,0.0312,0.0346,0.0351,0.4331,0.3324,"D02",1.35015136226034,1.43226858627649,7.84071638063311,8.09149162219381,3.09924613742247,2020-02-24,"Tank14",17,7.95941164489676
"D","03",0.0359,0.0326,0.0365,0.0363,0.503,0.3996,"D03",1.29583677970775,1.37811583402261,7.8224609987252,8.09149162219381,3.32485820946413,2020-02-24,"Tank15",17,7.94075548010627
"D","04",0.0372,0.0327,0.0357,0.0369,0.456,0.3574,"D04",1.31552795031056,1.39774833478261,7.82915415499779,8.09149162219381,3.24213976167841,2020-02-24,"Tank16",17,7.94759792623371
"D","05",0.036,0.033,0.0377,0.0364,0.3679,0.3948,"D05",0.937762825904121,1.02110876156434,7.68218597680376,8.09149162219381,5.05846961847412,2020-02-24,"Tank17",17,7.79661973558837
"D","06",0.0375,0.0356,0.0404,0.0374,0.3061,0.3591,"D06",0.848808030112923,0.932419006587202,7.64018175366504,8.09149162219381,5.57758556272732,2020-02-24,"Tank18",17,7.75314596651956
"D","07",0.0371,0.0342,0.0383,0.0628,0.2966,0.49,"D07",0.555633802816901,0.640118291901408,7.46807695759651,8.09149162219381,7.70457035248443,2020-02-24,"Tank19",17,7.57337102374542
"D","08",0.0377,0.0344,0.0383,0.0377,0.3191,0.3844,"D08",0.822594625830685,0.906283705143022,7.62707897255192,8.09149162219381,5.73951838951513,2020-02-24,"Tank20",17,7.73955216301725
"E","01",0.037,0.0334,0.0366,0.0362,0.47,0.3605,"E01",1.34708962118879,1.42921596766246,7.83970428917758,8.09149162219381,3.11175423237929,2020-02-24,"Tank13",17,7.95837785675698
"E","02",0.0372,0.0342,0.0374,0.0368,0.5493,0.4459,"E02",1.26069943751528,1.34308318354121,7.81029666748117,8.09149162219381,3.4751930526798,2020-02-24,"Tank14",17,7.92831263378989
"E","03",0.0366,0.0331,0.0364,0.0365,0.4892,0.3829,"E03",1.31621465666474,1.39843299509521,7.82938600927878,8.09149162219381,3.23927435327399,2020-02-24,"Tank15",17,7.94783490268713
"E","04",0.0391,0.0362,0.0399,0.0388,0.4225,0.3301,"E04",1.33080895008606,1.41298380481928,7.83428904291275,8.09149162219381,3.17867942389753,2020-02-24,"Tank16",17,7.95284549210359
"E","05",0.0382,0.0359,0.0404,0.0402,0.3553,0.381,"E05",0.937389249852333,1.0207362985824,7.68201691103591,8.09149162219381,5.06055904494509,2020-02-24,"Tank17",17,7.79644506862861
"E","06",0.0367,0.0333,0.0374,0.0369,0.3333,0.3811,"E06",0.872780203784571,0.956319755167394,7.6518622031139,8.09149162219381,5.43323085046613,2020-02-24,"Tank18",17,7.76525094877369
"E","07",0.0376,0.0347,0.0396,0.0376,0.331,0.3795,"E07",0.871726978523095,0.955269667990586,7.65135486885478,8.09149162219381,5.43950082246647,2020-02-24,"Tank19",17,7.76472543190826
"E","08",0.0371,0.0342,0.0388,0.058,0.3767,0.4508,"E08",0.822296087957044,0.905986056762976,7.62692768730827,8.09149162219381,5.74138807251945,2020-02-24,"Tank20",17,7.7393951166053
"F","01",0.0357,0.0326,0.0356,0.0359,0.4323,0.3319,"F01",1.34920634920635,1.43132638888889,7.84040420732378,8.09149162219381,3.10310418145071,2020-02-24,"Tank13",17,7.95909278579602
"F","02",0.0367,0.0333,0.0367,0.0366,0.6314,0.5243,"F02",1.22657371334837,1.30905913696945,7.79819926238648,8.09149162219381,3.62470077831972,2020-02-24,"Tank14",17,7.91592873883029
"F","03",0.0352,0.0317,0.0345,0.0354,0.4151,0.3217,"F03",1.33519163763066,1.41735343414634,7.83575239000041,8.09149162219381,3.16059441366713,2020-02-24,"Tank15",17,7.95434065973996
"F","04",0.0359,0.0325,0.0355,0.036,0.4456,0.3462,"F04",1.32968448164842,1.41186268673535,7.83391292233603,8.09149162219381,3.18332777050996,2020-02-24,"Tank16",17,7.95246117205885
"F","05",0.0362,0.0329,0.0369,0.0363,0.3252,0.3426,"F05",0.956151832460733,1.03944297807592,7.69043699190748,8.09149162219381,4.95649812188268,2020-02-24,"Tank17",17,7.80514109292161
"F","06",0.0392,0.0362,0.0402,0.0399,0.4074,0.4914,"F06",0.822419533851276,0.906109134850166,7.62699024973948,8.09149162219381,5.74061488465584,2020-02-24,"Tank18",17,7.7394600617621
"F","07",0.0394,0.0365,0.0412,0.0398,0.4605,0.5728,"F07",0.797439759036145,0.881203787274096,7.61416252291185,8.09149162219381,5.89914840883872,2020-02-24,"Tank19",17,7.72613626027251
"F","08",0.0372,0.0341,0.0383,0.0373,0.3301,0.3781,"F08",0.871062702384457,0.954607371062702,7.65103461761604,8.09149162219381,5.44345869888399,2020-02-24,"Tank20",17,7.76439369105639
