"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"E","05",0.0379,0.0347,0.0388,0.0381,0.3399,0.3151,"E05",1.10467222021007,1.18752084932995,7.7531315152836,8.09048640342451,4.16977263564914,2020-02-16,"Tank17",17,7.86970432824496
"E","06",0.0374,0.0338,0.0373,0.0383,0.3511,0.3351,"E06",1.06567867969013,1.14864349006399,7.7375807080759,8.09048640342451,4.36198366515056,2020-02-16,"Tank18",17,7.85371950290562
"E","07",0.0381,0.0352,0.0404,0.0387,0.3449,0.3272,"E07",1.08001397624039,1.16293607459818,7.7433540590433,8.09048640342451,4.29062391396243,2020-02-16,"Tank19",17,7.85965617278132
"E","08",0.0373,0.0338,0.0369,0.0371,0.3293,0.3341,"E08",0.994283792871553,1.07746132431069,7.70778551358018,8.09048640342451,4.73025811751365,2020-02-16,"Tank20",17,7.82303900875322
"F","01",0.0356,0.0319,0.0354,0.0361,0.4003,0.3086,"F01",1.34910157682435,1.4312219286762,7.84102763240895,8.09048640342451,3.08335937515408,2020-02-16,"Tank13",17,7.95972955703854
"F","02",0.0365,0.033,0.0365,0.0363,0.3713,0.2898,"F02",1.3353057199211,1.4174671765286,7.83644884172792,8.09048640342451,3.13995412672664,2020-02-16,"Tank14",17,7.95505221094639
"F","03",0.036,0.0322,0.0356,0.0358,0.3399,0.2651,"F03",1.34044405746626,1.42259020439704,7.83815897461313,8.09048640342451,3.11881654858942,2020-02-16,"Tank15",17,7.95679929820857
"F","04",0.037,0.0337,0.0374,0.0364,0.3701,0.2948,"F04",1.3062015503876,1.38844972286822,7.82665408310309,8.09048640342451,3.26101926590889,2020-02-16,"Tank16",17,7.94504241347461
"F","05",0.0377,0.0347,0.0386,0.0365,0.3331,0.3052,"F05",1.11874533233757,1.20155203061987,7.75862744650442,8.09048640342451,4.10184184698243,2020-02-16,"Tank17",17,7.8753492222475
"F","06",0.0376,0.0341,0.0377,0.0377,0.3206,0.3007,"F06",1.08938759984785,1.1722817694941,7.74709341250939,8.09048640342451,4.24440477113667,2020-02-16,"Tank18",17,7.8634999223226
"F","07",0.0386,0.0355,0.0392,0.0385,0.3606,0.3414,"F07",1.07575256367847,1.15868735891499,7.74164479164315,8.09048640342451,4.31175079453441,2020-02-16,"Tank19",17,7.85789882438467
"F","08",0.0401,0.0368,0.0406,0.0397,0.3446,0.3509,"F08",0.991953653041519,1.07513812713228,7.7067822473166,8.09048640342451,4.74265868545918,2020-02-16,"Tank20",17,7.82200466405709
